date,max_shock,breadth,countries,n_countries,emfi_pre_mean,emfi_post_mean,emfi_post_max,emfi_delta,p_stress_on_day,p_stress_peak,tci_pre_mean,tci_post_max,category
2022-02-24,2.523398995757236,15,Austria; Belgium; Bulgaria; Croatia; Finland; France; Germany; Greece; Hungary; Italy; Norway; Poland; Romania; Spain; Sweden,15,1.4778369297003675,4.26129705063491,7.323491684133085,2.783460120934542,1.0,1.0,78.61151850995068,85.21297092851938,Systemic
2022-03-02,0.0828214681367953,1,Netherlands,1,4.7638254791272105,4.742917759857607,7.538290442021091,-0.0209077192696032,0.9813464146384198,1.0,83.37160393846548,86.78988051085824,Systemic
2022-03-14,0.1398272554245024,2,Hungary; Ireland,2,3.661715907940744,2.129495266224143,5.385920588226056,-1.5322206417166004,0.999999928568516,1.0,86.31929427590998,86.04783059528668,Systemic
2022-04-25,0.1117235113698668,1,Greece,1,1.1515559428511135,1.3789909183535942,2.51924804545264,0.2274349755024807,0.9986681746037734,0.9986681746037734,85.01348126565489,85.29483279326108,Systemic
2022-05-02,0.1504587713067853,1,Germany,1,1.549797988279051,2.0115486337979176,4.286104655886508,0.4617506455188669,0.0459370371453257,1.0,85.15064421503058,85.10835023035945,Systemic
2022-05-09,0.1013707140823827,1,Norway,1,1.487370241785688,1.5913811406577083,4.286104655886508,0.1040108988720203,1.0,1.0,84.87490568297963,85.14645370543417,Systemic
2022-06-27,0.4219838701014251,2,Norway; Sweden,2,1.0577243358205075,0.7615272533132127,1.491289362609257,-0.296197082507295,0.0040933976579171,0.8890969459730649,82.24465698122924,81.75224998448773,Systemic
2022-06-29,0.1799305681714586,1,Finland,1,1.1520740780261771,1.1944063524002648,2.6874661774234343,0.0423322743740877,5.3030768411824274e-05,0.9999999999520242,81.95215407205646,81.6351632532696,Systemic
2022-08-08,0.1504587713067853,1,Germany,1,-0.2862168618673986,-0.3557599775466936,0.0666009675909676,-0.069543115679295,2.3966465512525832e-05,0.0002562458485495,67.52878269861003,67.51186738469673,Absorbed
2022-08-22,0.2494506309972776,1,Ireland,1,-0.354040849195584,-0.2047197511671138,0.2472354546418457,0.1493210980284701,0.0001974085663711,0.0005012639385964,67.49157543274231,68.8648348845354,Localized
2022-09-01,0.1580320781957274,1,Poland,1,-0.1225926829094799,-0.0852400328595524,0.979373883373459,0.0373526500499274,0.9983051830704583,0.9983051830704583,68.43530698167237,68.10706925538463,Systemic
2022-09-05,0.1317208138820099,1,Hungary,1,0.2865055989072834,-0.1528801062781521,0.3650907610522085,-0.4393857051854355,0.007516725518786,0.3818950579720586,68.02716599778803,67.51470002025115,Absorbed
2022-09-21,0.1317208138820099,1,Hungary,1,-0.2431804451558581,0.5826292097876157,2.941485634073142,0.8258096549434739,5.375938556090905e-05,1.0,66.99500965950065,68.70819906821404,Systemic
2022-10-10,0.1799305681714586,1,Finland,1,1.0625711362306534,0.3392531194377711,0.7424703687288944,-0.7233180167928822,1.370671179338828e-05,0.0072251226591705,70.46637807265009,71.3544262192725,Absorbed
2022-10-24,0.1013707140823827,1,Norway,1,0.2346770023956602,0.0290757372135204,0.5040597524686623,-0.2056012651821398,0.000172830663645,0.000172830663645,71.00792655279706,70.97983728769105,Absorbed
2022-10-28,0.2052479694933494,1,Greece,1,0.2029592371295267,0.1549927980018421,1.0497776219174324,-0.0479664391276845,5.765888708081318e-06,0.998966698024179,70.30846672524552,68.57976108291447,Systemic
2022-11-11,0.1382274555596771,1,Belgium,1,0.5003255483812058,0.0280107991272303,0.174202030759367,-0.4723147492539755,4.0511905599422185e-05,4.0511905599422185e-05,66.50652496424001,67.73176131531945,Absorbed
2022-12-12,0.1201393840374711,1,Italy,1,-0.0543127655817982,0.3492527907555923,1.7672638586010192,0.4035655563373905,7.259813702322905e-06,0.9999997293742038,68.07121050017413,70.07553581522244,Systemic
2022-12-19,0.2494506309972776,2,Ireland; Norway,2,0.3895610329651818,-0.1904032469436696,0.4976449925601527,-0.5799642799088516,1.359466415044365e-05,0.0007127276222047,69.33875163329898,72.23854274592905,Absorbed
2022-12-26,0.1504587713067853,2,Germany; Spain,2,-0.1408551308165509,-0.2028317847094361,-0.0179050720350778,-0.0619766538928852,0.0001739965758131,0.0032666455785086,70.09116897419932,72.49580257275673,Absorbed
2023-01-02,0.1117235113698668,1,Greece,1,-0.3054179339414263,-0.0950414645592254,0.2151647704737972,0.2103764693822009,4.837541956479435e-05,0.0144953345265567,72.11371488692585,72.14897800698154,Localized
2023-02-20,0.1799305681714586,1,Finland,1,-0.8846606706668034,-0.9762329641407816,-0.6294059699330311,-0.0915722934739782,8.455021886915912e-06,5.645585036458009e-05,65.44196808424068,61.00332615663313,Absorbed
2023-02-21,0.1398272554245024,1,Ireland,1,-1.0097672300717178,-0.9520788385399076,-0.6294059699330311,0.05768839153181,8.66198929271362e-06,5.645585036458009e-05,64.35740308508558,61.00332615663313,Localized
2023-02-24,0.4219838701014251,5,Hungary; Poland; Portugal; Romania; Sweden,5,-1.118519169775314,-0.9225556701047954,-0.6294059699330311,0.1959634996705186,1.3470504378974128e-05,5.645585036458009e-05,61.530195202097545,61.050264572802526,Localized
2023-04-07,0.2986860250319799,1,Sweden,1,0.1634598582074259,0.1959763600840847,0.5302670003329829,0.0325165018766588,0.0002037344549304,0.0002037344549304,73.06763206665485,74.67271559003933,Localized
2023-04-17,0.1244282979590594,2,Ireland; Norway,2,0.1959763600840847,0.1555789115271396,0.2647206905938206,-0.0403974485569451,3.687521933332466e-05,3.687521933332466e-05,74.57799508962053,75.16730891907261,Absorbed
2023-04-25,0.0828116812537656,1,Italy,1,0.1555789115271396,0.3269768956259664,0.7275735080238352,0.1713979840988267,1.6860500540463652e-05,0.025625224983445,74.97249770235814,75.1821985315097,Localized
2023-05-04,0.3302905866683143,1,Netherlands,1,0.3314674404171752,0.3434577725127956,0.6948923097821411,0.0119903320956203,1.7532496696320366e-05,0.0159949980650528,74.94615893821438,75.5606169430579,Localized
2023-06-05,0.3403336233620081,1,Finland,1,0.7364945274513881,-0.082215031057745,0.4138221800821617,-0.8187095585091332,0.1732583816617068,0.1732583816617068,75.9720917150834,78.80756196371036,Absorbed
