date,EMFI_w60,EMFI_w100,EMFI_w150,EMFI_w200,EMFI_w250
2020-01-30,0.13749393120153797,0.11262000986237983,-0.07320580935556045,-0.17638670834498305,-0.23402965696241845
2020-01-31,0.39830059916414673,0.35829080635953925,0.19935862562035117,0.08911903890017975,0.035627552766882085
2020-02-03,-0.1357272031609627,-0.19897990222156012,-0.39418479908136084,-0.4984442100545954,-0.5638447539676603
2020-02-04,0.9598099004647008,0.9839437272735004,0.8601886853056537,0.7307803243792057,0.6941791429663076
2020-02-05,0.23065617636214641,0.20319147471218682,0.04166793245598044,-0.08137621082797893,-0.12466953649253264
2020-02-06,-0.1380418440659645,-0.14878190792256082,-0.33455160964871117,-0.4510691720915494,-0.5038146191974816
2020-02-07,-0.18166137538011462,-0.19631398942279574,-0.3860711548713944,-0.5001215070101634,-0.5527502396449
2020-02-10,-0.2771798341860012,-0.26183552729034504,-0.4510862030788512,-0.5680670357791929,-0.6213547683394552
2020-02-11,0.08675482545234751,0.1321783946066282,-0.0328820697776961,-0.15075185592740628,-0.19737918952363737
2020-02-12,-0.18210591438853543,-0.1857726438791674,-0.3652425749979348,-0.4923043807458883,-0.5333720164674003
2020-02-13,-0.26699098290472983,-0.26803265176969987,-0.45584191424431497,-0.5870083809013618,-0.6319372288313447
2020-02-14,-0.3207846709667276,-0.3230117402000762,-0.510848381451936,-0.6546847327784067,-0.6849984210548109
2020-02-17,-0.15994176900494353,-0.15848195921910854,-0.3316462941840014,-0.48028562266211994,-0.508744752465998
2020-02-18,-0.052604477322438906,-0.1696032882735589,-0.21366405151590262,-0.3645687957390346,-0.389059340363313
2020-02-19,-0.061417640479051974,-0.17356713181811675,-0.21313048579057858,-0.35973393823052974,-0.3904173983112689
2020-02-20,-0.12645116256424407,-0.23033198061963114,-0.2735194580275848,-0.42145501839394545,-0.4532728949761515
2020-02-21,-0.14637291765948335,-0.24242685173352024,-0.28431942458705095,-0.4259824220309385,-0.4597423710213489
2020-02-24,4.4120300448775325,4.458821779847878,4.510360278638792,4.326890748107596,4.324736215265806
2020-02-25,2.7209389184793493,2.66807668573443,2.668078267242552,2.5008439333862182,2.4643163995183257
2020-02-26,0.9631361658764583,0.8072780547826262,0.6930732992912026,0.5565971406852338,0.4924331771845081
2020-02-27,4.062300018053465,4.157236013126439,4.235453199986156,4.056631010429111,4.045112975299526
2020-02-28,4.390271060392783,4.415952342311289,4.518692190751444,4.359168354454356,4.350373700975483
2020-03-02,1.342713023332649,1.2211623911459533,1.1350876223842046,1.0489590179853647,0.9741261323701922
2020-03-03,2.256610103217736,2.178356551331321,2.1406994979286424,2.052716119897341,1.9946645030222556
2020-03-04,1.1847458429776558,1.0542099038711228,0.9541430348260158,0.8784758933466384,0.8001899882129248
2020-03-05,2.5814332406940363,2.5394114117510718,2.5287488426956877,2.4303591571357215,2.374591601738782
2020-03-06,4.527408289979814,4.61661650898498,4.736266279426613,4.617681678791725,4.60267192390568
2020-03-09,7.839397242041111,8.158125352922617,8.497778348356865,8.418549437764781,8.485143663080809
2020-03-10,2.4677923039301413,2.3982880661554784,2.361839864617696,2.318021900578881,2.266230744281024
2020-03-11,3.171478616189684,3.1531856929938473,3.167704507338692,3.1104249940560105,3.0743683589899127
2020-03-12,9.531285992082026,9.960641256754688,10.411385991211402,10.306783477274532,10.412291037510284
2020-03-13,3.487522385152262,3.483612298066743,3.498827654368048,3.4508010024103664,3.4270099085533468
2020-03-16,6.6015478159061365,6.808971806881319,7.041299002375805,6.956473826164986,6.995691437684164
2020-03-17,3.603591528560936,3.584125012197138,3.601869739803743,3.555323641031123,3.5310259121156884
2020-03-18,4.761492000998993,4.852821261008649,4.962149015101907,4.898499252871467,4.89992048283352
2020-03-19,3.781528861074732,3.8064661247934115,3.8533477152616555,3.80288445172365,3.7844999611227625
2020-03-20,3.6152946835977393,3.6338460586247985,3.6703664396859286,3.6237017409420913,3.6019097602057824
2020-03-23,4.270514270394721,4.335963372518124,4.419953858659071,4.361621217960617,4.353040978667457
2020-03-24,6.611702755995111,6.847370331388245,7.0937158984001165,7.010559196461471,7.052005751298531
2020-03-25,3.2161021943649977,3.210122979520474,3.225096811263861,3.1843289057061455,3.154529628541702
2020-03-26,2.517610753040033,2.4648403140731037,2.4361760682983538,2.4096651552075374,2.3671048327741135
2020-03-27,4.093414832000035,4.153257576181399,4.23395941920635,4.18047687903975,4.169762686602687
2020-03-30,1.858140147277149,1.7615498899099307,1.6929547079284812,1.6755513760400578,1.6191569863559452
2020-03-31,2.78695252032764,2.7562790646961024,2.7506895156344666,2.719692388748816,2.6827661733150867
2020-04-01,3.5595305939698125,3.5831893998196187,3.6310072493753456,3.5847948703563026,3.562370989983989
2020-04-02,1.7250722698286238,1.6150686735522348,1.5377182072323237,1.5210221723806496,1.4617700840753227
2020-04-03,1.7834453717377023,1.6781944960807547,1.6047711580980626,1.5855462539174816,1.5267139989869627
2020-04-06,4.332020498306241,4.405451830856724,4.5062621577405055,4.448570230152197,4.442612902947523
2020-04-07,2.757466624795787,2.723605006120084,2.7193471190171405,2.687905211680001,2.650940968893476
2020-04-08,1.4725798314773375,1.3485627300179768,1.2558689762454078,1.2411603771361834,1.1779531281402797
2020-04-09,2.386211702801549,2.334415848637343,2.3051559025570785,2.278430101045826,2.234075683402302
2020-04-10,1.3721682057399243,1.2454787175978743,1.146424206727142,1.130182817891398,1.0646550297091533
2020-04-13,1.2119843210957224,1.0748178473463188,0.9649453782336359,0.9528716351890476,0.8832894153142221
2020-04-14,1.9672629901745566,1.8919569638823412,1.838862561166598,1.8198062160122916,1.7660625266410597
2020-04-15,4.458895029566714,4.562744597951525,4.677932790345155,4.618091368687527,4.615109005197904
2020-04-16,1.5763994704512811,1.4802428768227123,1.4007775706689163,1.3875421087539852,1.3264075941988143
2020-04-17,2.2258343313633566,2.180563094749171,2.1495258664313277,2.1313595244522525,2.08558122290471
2020-04-20,1.4505066592772577,1.344380232840514,1.2560464015005361,1.24359458770626,1.1811511490758124
2020-04-21,3.718211410103816,3.77561500199666,3.8440504112407297,3.7986712174093276,3.78277006193417
2020-04-22,2.090455718905887,2.032977012763456,1.991950878141073,1.9759598091569985,1.9280067311529547
2020-04-23,1.8392939685894256,1.7629604450131056,1.7033921516421278,1.6893714032953642,1.6358088416354166
2020-04-24,1.7425206055647529,1.6547555433292547,1.5878325285126285,1.5742999283203782,1.5186157651570975
2020-04-27,1.9947273871668134,1.9277821494059366,1.8815193699157178,1.8674224232530867,1.8169844442364684
2020-04-28,2.0077727075307528,1.9418885754789925,1.8962372074214826,1.882755921044642,1.8328442451426281
2020-04-29,2.5771625051034297,2.554702649212075,2.548908378578347,2.5274515886831392,2.489850465068015
2020-04-30,2.2226317875616304,2.171548751631654,2.1424080501054976,2.124155099588101,2.078898638553631
2020-05-01,1.2278013719999599,1.101698618927645,1.002371766942237,0.9939607054563666,0.9284375413646226
2020-05-04,3.692332501302311,3.7485674840850165,3.8199488249050213,3.7762985637162934,3.7613678980130913
2020-05-05,1.8502772110223304,1.7837511705373539,1.732082213566875,1.7206802379880983,1.6690081041567413
2020-05-06,1.552526207589838,1.4615481995418553,1.3897040292575606,1.3804613474842207,1.3228182029116977
2020-05-07,1.7486045920712496,1.6731605629137525,1.6166458763112521,1.6069716058244292,1.5518136421961923
2020-05-08,1.6400301996208877,1.5659931747118883,1.5016258070809305,1.4912446361148872,1.4363795160576425
2020-05-11,1.4473938752856195,1.3584206197658812,1.2831812098825557,1.2735210734114188,1.2157831588604988
2020-05-12,1.4792556157473349,1.3920940183211896,1.3210047796451165,1.31122568156131,1.2547354759664056
2020-05-13,2.0082377726322713,1.961323246532726,1.9294494551978936,1.9165151460554624,1.8716995697493843
2020-05-14,2.2036119292023586,2.1698450654549912,2.151594545152227,2.1362532749563212,2.0951580256820157
2020-05-15,1.4333940534406968,1.3419563678268709,1.2683308168380303,1.2601250447756434,1.2029019273117558
2020-05-18,4.097783405900317,4.202009547718317,4.312850401754972,4.266059272260197,4.263049610886157
2020-05-19,1.743725452193828,1.6860263298388483,1.6386035772303138,1.6280206897047118,1.5774146635375954
2020-05-20,1.6305661049951412,1.5577261699044018,1.501871471606595,1.493322601687815,1.4403711314799572
2020-05-21,1.5211593410610336,1.431005601512154,1.3679544846030047,1.3601230361490873,1.3046580853315826
2020-05-22,1.3737325443343769,1.2887285173691818,1.214619065195743,1.2079483245072646,1.1494989999891407
2020-05-25,1.8051006465009363,1.7381318173638205,1.696558911740776,1.6868317859790394,1.637767001430062
2020-05-26,2.1049547926846364,2.2162524984316043,2.205247694554543,2.189244156020398,2.1499322283464495
2020-05-27,1.5399079751961966,1.6001564718296777,1.5504840893587843,1.5424277064469005,1.491028985622714
2020-05-28,1.5165932591746354,1.5537993232170537,1.4989179801321622,1.4927734838439666,1.4406834763599898
2020-05-29,1.5177147479893562,1.6444344056806368,1.59827248699456,1.591689039895703,1.5419319219631638
2020-06-01,1.4133780163243719,1.555280172757677,1.5068259768574117,1.498467601797203,1.4461000578777572
2020-06-02,1.613200552523172,1.8016541719936203,1.772598914094143,1.7667212246771107,1.7203290314744346
2020-06-03,2.2244224027091053,2.5415500945127367,2.559231810371836,2.544025602154527,2.5112512106180382
2020-06-04,0.7837067302511136,0.9572299218948365,0.88883149964049,0.8877507142666219,0.8223111400954292
2020-06-05,2.0210720832786517,2.2627536086212934,2.280813823320779,2.268250368297697,2.2293668253222183
2020-06-08,0.7684341701859084,0.9224520873073077,0.8594407114353714,0.8583425045452385,0.7928558907532929
2020-06-09,1.216431023622721,1.392029170252342,1.3580270010963704,1.354495509226644,1.2986602313293947
2020-06-10,0.9654123006186572,1.1278750669398996,1.079148677800267,1.0772133853564545,1.0163097062864788
2020-06-11,3.6724361365634355,3.990970988633036,4.120782364227126,4.080568025567408,4.075272287424347
2020-06-12,1.088689334554958,1.2503242485152313,1.2053540218966121,1.205384111759632,1.1485375980483927
2020-06-15,0.9551758570271547,1.2011776380261037,1.1535438259904178,1.1546144690554374,1.0963323284295965
2020-06-16,1.817400042307413,2.1075592895446635,2.1290183527846978,2.124381429951436,2.0837903026190228
2020-06-17,0.72910703317491,0.9260926683450421,0.8675614938042733,0.8695468693855832,0.8061234302337259
2020-06-18,0.7725044736866055,0.9997364278013818,0.9447703020245113,0.9460604967872509,0.8839407438944431
2020-06-19,0.717288219254264,0.9048307498982288,0.8414509057671357,0.8439691675713155,0.7797500650088653
2020-06-22,0.8489306507457554,1.0186875410913538,0.9599854977843016,0.961520566769576,0.9010951066754409
2020-06-23,1.1234943807438489,1.3059989960592324,1.2650378138686886,1.265632810195015,1.210774439003804
2020-06-24,1.7170501711179904,1.944965324287862,1.9465477112660898,1.9432143907636612,1.9021033199288735
2020-06-25,0.8930173323356914,1.0528810515772156,0.9935291400044685,0.9960184077632196,0.9369032388763174
2020-06-26,0.8540257784727804,1.0748321079732637,1.0161785822077989,1.0189287738924975,0.9594541896469607
2020-06-29,0.8419498200070606,1.0712208936865213,1.0151382220361758,1.0163564482045573,0.9575249902395172
2020-06-30,0.6967376724121712,0.9203052666873784,0.8570242786991833,0.8600330228159783,0.7976967656022248
2020-07-01,0.7038931748375447,0.8808815979913983,0.8113433842284523,0.8150682876290379,0.7529193873795224
2020-07-02,1.4731934207967659,1.715845761874425,1.7031439635069006,1.69958884526435,1.654267212576596
2020-07-03,0.7769044681301762,0.9851587211203872,0.9261829482978664,0.9296337209028965,0.8701226677527276
2020-07-06,1.2110686479641375,1.4238464559360966,1.395677820647564,1.3969800940002537,1.346423184812032
2020-07-07,0.9465592524205184,1.1313989863108551,1.0817216473283158,1.0845676725539575,1.0293674895603335
2020-07-08,0.8364822638413206,1.0090506996368784,0.9556504075629372,0.9574062509943669,0.899039721531744
2020-07-09,0.9171024625730009,1.0658951948944175,1.0142430623342078,1.01658736302093,0.9601927135536374
2020-07-10,0.8891476949376973,1.0367108442860924,0.9866420413069006,0.9888045306312178,0.9313749108519247
2020-07-13,0.8587580336010558,1.1771334004505976,1.1391155108271123,1.14061367941401,1.0863461555952314
2020-07-14,0.5373815803694643,0.8580363428435213,0.805375503778629,0.8072861725374253,0.7466390627160926
2020-07-15,0.87533312603048,1.2168096487142523,1.186827298156677,1.1874269179656765,1.1339565601406387
2020-07-16,0.37747352659552524,0.6944918430433705,0.6266092956292729,0.6308503769798494,0.5671750989172323
2020-07-17,0.454156594721851,0.7483393164358133,0.683415410927685,0.6858800534200454,0.6222060656117927
2020-07-20,0.6626420091201037,0.9475111377195178,0.8887784096523503,0.8919636124161608,0.8320341556794641
2020-07-21,0.5423324793553248,0.8162395445184287,0.7801347387414038,0.7846673001657141,0.7225795023676981
2020-07-22,0.6078658329562115,0.8758240785237406,0.8400743290630245,0.8451023492271459,0.7842291560114657
2020-07-23,0.45216066784228626,0.6933923979565284,0.6421885515461041,0.647854017114748,0.584078901232421
2020-07-24,0.8328893848998998,1.1080784428664228,1.128220057081844,1.1312317492465085,1.0770280372208314
2020-07-27,0.4526775850339459,0.6868962922931096,0.6928407342067275,0.6985742597708006,0.6361242220595179
2020-07-28,0.4399844855726618,0.6630715692119896,0.6699390341221497,0.6758038426891384,0.6138666885969251
2020-07-29,0.35927329820095516,0.48648927017435184,0.5596452939105331,0.566123435993312,0.5014047593340396
2020-07-30,1.3081400657417184,1.4883050272540626,1.6185063297837512,1.6199665245399235,1.5754194812527922
2020-07-31,0.6286882021517277,0.7288672026170957,0.8249287894101904,0.8294980598240034,0.7705238742430865
2020-08-03,1.0131187665343993,1.1438189962402585,1.2623770279430453,1.2655948498172005,1.214587602083423
2020-08-04,0.5408891939265948,0.6224242095768725,0.7209969267465193,0.7262864461031113,0.6655730548365395
2020-08-05,0.666569075241672,0.7417853644431104,0.8567585855730496,0.8612398406304304,0.8029544224605751
2020-08-06,0.5136536867917727,0.6514364286079829,0.7454347526315477,0.7473003186996072,0.6878507173856551
2020-08-07,0.3459333754940704,0.5156845977191744,0.6148531465897327,0.6178424172776985,0.5559520628365272
2020-08-10,0.3673723170951487,0.5053944800884556,0.6412452248276184,0.6429111291763447,0.5819619913614655
2020-08-11,0.9209775740178219,1.0818924016054576,1.2606934547280304,1.2594127409457898,1.2110103713820513
2020-08-12,0.5678735385603817,0.6797834700692255,0.826831546050465,0.8282685982921737,0.7723329067143703
2020-08-13,0.36535995796412346,0.4587987502042445,0.5922599749919214,0.5956983265114342,0.5362505921683222
2020-08-14,0.6255050152104711,0.738462922184586,0.8825556877309433,0.8851530251922299,0.8307758489056728
2020-08-17,0.37993834142906263,0.4708066037456659,0.5847370248564114,0.5881192777365623,0.528536618731613
2020-08-18,0.44524515824906125,0.5441239780823586,0.6663477926625658,0.6693586096530064,0.6110994479999037
2020-08-19,0.42342303888543087,0.48896270757204485,0.6067349303537726,0.6103129679193852,0.550579058556289
2020-08-20,0.6779229338456186,0.7623665293350508,0.8951333735033491,0.8964883190399665,0.8423710412462296
2020-08-21,0.3632061049009604,0.3627291845384425,0.5305190348495401,0.5332570096054995,0.4722320693757771
2020-08-24,0.8807331658533905,0.914292860793821,1.150973563289335,1.1498381224668246,1.101238981493377
2020-08-25,0.39106617491006923,0.3639055455445358,0.5654717854186746,0.5668727836808288,0.5079510908281464
2020-08-26,0.5466747219549474,0.5605185415947103,0.7632579460325558,0.7626228749638393,0.7066239993302138
2020-08-27,0.4341953781099641,0.4723772020957807,0.6789313059557194,0.678809717770416,0.6211938830109512
2020-08-28,0.41675399886835407,0.4289038118382576,0.6371069459496211,0.6369378922341042,0.5794128609519846
2020-08-31,0.5817694783441194,0.622828737938753,0.832677456352601,0.8299192853480457,0.7752410260467291
2020-09-01,0.3516223270328682,0.38751013143833446,0.5847978261008758,0.5824826430717259,0.5238172962600435
2020-09-02,0.36922555204109686,0.5566900037714898,0.7625131615285533,0.7582840488449282,0.7021704044615311
2020-09-03,0.21940731462055968,0.4257866967857559,0.617391764489449,0.6120230764161374,0.5528189256929906
2020-09-04,0.21600885700079916,0.4011162677790624,0.5958895953067306,0.5912836460065857,0.5321892845504084
2020-09-07,0.3767405853852733,0.5353645998893769,0.8715560722924768,0.8668293370402743,0.8122348630810502
2020-09-08,0.2654348121516426,0.4267259955116529,0.7702131870340336,0.7658915955642039,0.7093496029560029
2020-09-09,0.4335814391756443,0.5924740043072276,0.941468404556857,0.9348771612266301,0.8822970443632595
2020-09-10,-0.06853007525642033,0.030845422899689768,0.34222039117105213,0.3397687827597079,0.27585537816646427
2020-09-11,-0.14564327253698786,0.01769273816422593,0.30973745085755666,0.30799669519880085,0.24354549260196354
2020-09-14,-0.1206140641753511,0.05785173336876582,0.3631451426045199,0.36062761032522267,0.29771092613570543
2020-09-15,-0.06473250617206476,0.18668373643337502,0.5170260909393899,0.5129388064794005,0.4521142016523043
2020-09-16,-0.22170986144645977,0.01185342852273976,0.3343453613654543,0.3309389066558513,0.26560482596717533
2020-09-17,-0.2973359099869788,-0.032935636692970324,0.26804751894795276,0.26377649410430987,0.19765798805355042
2020-09-18,-0.12037096012012477,0.11366213748651612,0.4754103241684594,0.47577335790986874,0.4138094599223379
2020-09-21,2.103109825833263,2.2310960200238132,2.6399211558775257,2.6195878554355843,2.5976588621847627
2020-09-22,0.1850321533100468,0.21089426558836166,0.5081902012730504,0.5099595420602934,0.44883935547863785
2020-09-23,0.12473435352786498,0.20000393164377472,0.5039524424569447,0.5038720449029827,0.44318212759226727
2020-09-24,0.15282261030598243,0.278484792394866,0.5812402761120531,0.5794304909026887,0.5205227245665757
2020-09-25,0.08278167111368863,0.18855158647219586,0.49241909018890423,0.4905557483366591,0.4283656068472581
2020-09-28,0.8829750041160073,1.0383119656470658,1.3991283359870175,1.3888125851893087,1.3457499437165603
2020-09-29,0.14856355958496306,0.27378500624056135,0.5595907840543338,0.5633410356470796,0.5054918556281618
2020-09-30,0.026100715204014895,0.12544153293367247,0.3929840188521865,0.3961983472423293,0.3359416369690452
2020-10-01,0.18889106209037798,0.2813766895847663,0.5668493216886844,0.5691275606630258,0.5117979017663601
2020-10-02,0.08310501996691834,0.11053573228025078,0.40797896311803133,0.45264791678068045,0.39240841416952715
2020-10-05,0.41917165637671,0.45396352045721405,0.7632365971733734,0.8186512497279974,0.7660511022740337
2020-10-06,0.2864200084436754,0.2849730845778374,0.5814798849084755,0.6411393308466469,0.5853116821772972
2020-10-07,0.07337604892990095,0.05965753555748095,0.24680023028381537,0.3885243302140623,0.32799390962427505
2020-10-08,0.29019715025772297,0.28157188829517826,0.500601773557687,0.6309471790532396,0.5753106580694892
2020-10-09,0.1585328327635053,0.15023304762696985,0.3363575125390966,0.4892901711051394,0.4300887590040142
2020-10-12,0.31549971503259405,0.30199071250244375,0.5139950433355849,0.6657889686044917,0.6101535922935521
2020-10-13,0.28814167142226715,0.2836454358460538,0.48154173183861454,0.647273481995305,0.5901074346957772
2020-10-14,0.10901922159422256,0.1002958205191812,0.2661472780651404,0.4387093255613471,0.3778348261217785
2020-10-15,1.020517853960243,1.0491805492101043,1.2779708370554266,1.429533057676588,1.386090079752612
2020-10-16,0.5062300449939457,0.49801618917653523,0.6584273853300395,0.832184101464239,0.7782845675538376
2020-10-19,0.169620983564587,0.12288203733711028,0.2188029559012343,0.423909373102007,0.36184023468302506
2020-10-21,0.5648521167157484,0.5653542753856275,0.6817829602914005,0.8919158874190618,0.8385087230052812
2020-10-22,0.17290993969407964,0.19862939467901747,0.2976967535396061,0.506520088850545,0.4461478474174342
2020-10-23,0.2916191980221623,0.30886476900487386,0.42544365918985977,0.6401560057260844,0.5823261193933409
2020-10-26,0.7973370790873585,0.8269184829395425,0.9972768949930342,1.204580163444906,1.1579862878091198
2020-10-27,0.503491272818716,0.5420485118816901,0.6809940127561643,0.885528670099059,0.8325934874998996
2020-10-28,1.7099430666853674,1.7799409238034938,1.9929966729569255,2.1888692575269437,2.160848879715049
2020-10-29,0.4081989867710085,0.35881850742798327,0.573095435540737,0.7878044596636327,0.7347918708841862
2020-10-30,0.3123445288181217,0.25091384165202535,0.46259110795750513,0.6780307642010979,0.6229775934478283
2020-11-02,0.7350912877718035,0.7017569997358536,0.8821560783264449,1.1479580011398023,1.1018516043395703
2020-11-03,1.2760828099790176,1.2172166766349566,1.4424018586397023,1.7052028940075594,1.6691494185582623
2020-11-04,0.5960571820856532,0.5184540489513557,0.6974853016744196,0.9742291399904274,0.9241373599219317
2020-11-05,0.5717103874065114,0.4710175537655475,0.6502073839893378,0.9176116742301651,0.8662532471125928
2020-11-06,0.3068368574676189,0.15826371421006852,0.3106290100843376,0.5814376466824318,0.5236511064788186
2020-11-09,4.330196570358635,4.254872714713781,4.470375767985578,4.650226553657133,4.666937558207474
2020-11-10,1.0625991957832104,0.938369020349949,0.9644454855873855,1.179049599812038,1.1330787672451286
