date,EMFI,regime,P_calm,P_elevated,P_stress,P_stress_filtered
2024-06-19,-1.5798263489932571,0,0.9995294520677614,0.0004685113585876,2.036573612917207e-06,3.558364210547316e-06
2024-06-20,-1.2285225098606525,0,0.9997251260072564,0.0002710686606428,3.805332061937849e-06,6.645324632320125e-06
2024-06-21,-1.3938722153158398,0,0.9989822816762938,0.0010132148505859,4.503473088468865e-06,4.374026907762761e-06
2024-06-24,-1.1249389674298909,1,0.0,0.9989213078272308,0.0010786921726637,0.001378897454298372
2024-06-25,-1.526470953348568,0,0.9988556343050824,0.0011400545061611,4.311188827853239e-06,7.52983434313805e-06
2024-06-26,-1.4401619750530197,0,0.9995530487416904,0.0004445357075043,2.415550852517853e-06,4.22003951620029e-06
2024-06-27,-1.4383476936409592,0,0.9995555877100816,0.0004419818565437,2.430433443299797e-06,4.24363516628683e-06
2024-06-28,-1.521571063714764,0,0.9988576971970916,0.001137800819288,4.501983692525921e-06,4.353967634059127e-06
2024-07-01,-0.9945660811861256,1,0.0,0.997903210119778,0.0020967898801225,0.002679490936573403
2024-07-02,-1.4421428148537023,0,0.998962250804708,0.0010324326225151,5.31657280483658e-06,9.286828452966217e-06
2024-07-03,-1.289729176193376,0,0.9996554355228268,0.000340773808941,3.79066824308372e-06,6.622627157561069e-06
2024-07-04,-1.389564524423915,0,0.9995573033944396,0.0004395322811545,3.1643244959297728e-06,5.527984147327353e-06
2024-07-05,-1.496637412105163,0,0.9995172264671034,0.0004797594872532,3.0140455377999995e-06,5.262587199441833e-06
2024-07-08,-1.448904373928873,0,0.9988623152721096,0.0011331107801056,4.573947716134832e-06,4.395069032732614e-06
2024-07-09,-1.1390543937676618,1,0.0,0.9963724248009233,0.0036275751990073,0.004633048053788817
2024-07-10,-1.3235836558071332,0,0.9993294699748207,0.0006538468686213,1.6683156606714504e-05,2.9132033102668865e-05
2024-07-11,-1.4165494205755853,0,0.9991357845460092,0.0008539872291016,1.0228224999879757e-05,9.89111991079107e-06
2024-07-12,-0.9407859370172376,1,0.0,0.9979127050720578,0.0020872949278599,0.0035908206855931055
2024-07-15,-1.0815548454626909,1,0.0,0.9987899697985908,0.0012100302014234,0.0020859448886984926
2024-07-16,-1.2898786708408616,1,0.0,0.9990529565352496,0.000947043464781,0.0016252139087914476
2024-07-17,-1.3592056541254105,1,0.0,0.9982072026674772,0.0017927973325603,0.0022912112673973907
2024-07-18,-1.499339524449837,0,0.9988874722587284,0.0011023490795478,1.017866164295148e-05,1.776984379383808e-05
2024-07-19,-1.387980532731342,0,0.9990457442902628,0.0009440536608901,1.0202048794558808e-05,9.736668248161702e-06
2024-07-22,-0.9846619280442884,1,0.0,0.9947708719948706,0.0052291280052206,0.006676369423893825
2024-07-23,-1.6164358654320772,0,0.9989185176883102,0.0010689106004466,1.2571711140034564e-05,2.1947725254295664e-05
2024-07-24,-1.432717356531323,0,0.9990928781011498,0.0008913564169052,1.5765482001947963e-05,1.1474880535415483e-05
2024-07-25,-0.7602563340150866,1,0.0,0.9202904552605466,0.079709544739528,0.09969897521927912
2024-07-26,-1.3987712379593031,0,0.9991485948287432,0.0008345302483535,1.6874922935534182e-05,2.947598177168439e-05
2024-07-29,-1.6130859162417217,0,0.9995607903631624,0.0004340774135268,5.132223356799054e-06,8.962084301201953e-06
2024-07-30,-1.5282454129704195,0,0.9990654484201976,0.000923272743864,1.127883584465512e-05,1.0480286716963371e-05
2024-07-31,-1.2090506566794526,1,0.0,0.9882866713845097,0.0117133286154563,0.00308182467127509
2024-08-01,0.508794842369363,2,0.0,4.665698303230233e-24,1.0,1.0
2024-08-02,2.581450977421976,2,0.0,3.9445811322689e-89,1.0,1.0
2024-08-05,4.484966538427127,2,0.0,4.2215841119013197e-134,1.0,1.0
2024-08-06,0.1996178575494556,1,0.0,0.7117974508685446,0.28820254913146,0.09551941675703349
2024-08-07,3.102583921582445,2,0.0,1.2712626970148988e-76,1.0,1.0
2024-08-08,-0.1772534845810879,0,0.999274386148076,0.0005755118703978,0.0001501019815613,0.00026206312150121495
2024-08-09,-0.1234466660228602,0,0.9991567668827503,0.0008180707193859,2.5162397754185807e-05,2.3827692494218497e-05
2024-08-12,0.1466754956417074,1,0.0,0.9929062875651864,0.0070937124347712,0.009051132123516038
2024-08-13,-0.1751347807924349,0,0.9991336949591296,0.0008352360746187,3.106896614430256e-05,5.424133415916026e-05
2024-08-14,-0.0808027414469468,0,0.9991094572254972,0.0008662680418531,2.4274732749398736e-05,2.2293240299276267e-05
2024-08-15,0.3561384552235481,1,0.0,0.9853937604808068,0.0146062395190895,0.022659810844952322
2024-08-16,0.2660285770666127,1,0.0,0.9793123410774992,0.0206876589225536,0.02629782016552383
2024-08-19,-0.1170319689314891,0,0.999056042467247,0.0009160802841748,2.7877248602047213e-05,4.869125106850629e-05
2024-08-20,-0.0585145009449144,0,0.999618331867961,0.0003679059938276,1.3762138151846218e-05,2.4042289565999865e-05
2024-08-21,-0.2427930948577187,0,0.999614019991681,0.0003718121295378,1.41678787956876e-05,2.4748681180915874e-05
2024-08-22,-0.395554400309701,0,0.9996771389807824,0.0002895435474711,3.331747181208003e-05,5.82069906086233e-05
2024-08-23,-0.1034215241607308,0,0.999619509945267,0.0003678842851987,1.2605769621087704e-05,2.2021741315233965e-05
2024-08-26,-0.2954128170533252,0,0.999648054140356,0.0003318516445286,2.009421515596351e-05,3.510439419977775e-05
2024-08-27,-0.2891519523325384,0,0.9996487992592302,0.0003324862827116,1.871445813709588e-05,3.269327547195391e-05
2024-08-28,-0.312995398337918,0,0.999664392211823,0.0003123895893488,2.321819876968613e-05,4.056329651227247e-05
2024-08-29,-0.1168957701299452,0,0.999624523040076,0.0003629459306396,1.2531029366251626e-05,2.1891733050831493e-05
2024-08-30,-0.2483204027953008,0,0.9996511703043632,0.0003315128280428,1.731686757624628e-05,3.023666697335074e-05
2024-09-02,-0.2979075559817873,0,0.9991552273702552,0.0008087938925589,3.5978737098075475e-05,3.3323806011197726e-05
2024-09-03,0.5607457462563216,1,0.0,0.9875032329908257,0.0124967670091924,0.015924351157586343
2024-09-04,-0.0047827164870766,0,0.9980563814832132,0.0018912330038455,5.238551297377038e-05,4.912005855618846e-05
2024-09-05,-0.0541508751755812,1,0.0,0.9904025442769137,0.0095974557231831,0.008882470193588206
2024-09-06,0.6688884990203534,1,0.0,0.8412589139393447,0.1587410860606145,0.19434500267827984
2024-09-09,0.0117960835320055,0,0.99926924783949,0.0006754289619088,5.532319862357927e-05,9.663691265271027e-05
2024-09-10,-0.1709996046644429,0,0.9996220612926012,0.0003654109599454,1.2527747441632796e-05,2.188615962527849e-05
2024-09-11,-0.2222761390939667,0,0.9996116964586674,0.0003761418862168,1.2161655189563405e-05,2.1246585164396593e-05
2024-09-12,-0.2053960979049443,0,0.9996208120469918,0.0003665254949864,1.2662457989122326e-05,2.2110635038171025e-05
2024-09-13,-0.13359285305899,0,0.999152128588325,0.0008190378539782,2.8833557623827535e-05,2.697305409885592e-05
2024-09-16,-0.1975362827973199,1,0.0,0.9899454048568715,0.0100545951431383,0.01687114986940115
2024-09-17,-0.1129268519494542,1,0.0,0.9950295965453404,0.0049704034546974,0.006341477820372638
2024-09-18,-0.4126125337669453,0,0.9978786060974478,0.0018472354028675,0.0002741584996183,5.0765186542250653e-05
2024-09-19,0.99209206181293,2,0.0,5.507611735454523e-07,0.9999994492388092,0.9999990392116446
2024-09-20,0.4547451252003948,2,0.0,0.2119870120620358,0.7880129879380465,0.8261626432865605
2024-09-23,-0.3008626361975172,0,0.9991350871947888,0.000742973153782,0.0001219396514567,0.00021297979565123267
2024-09-24,-0.1558834501956043,0,0.9995991659645694,0.0003876604479351,1.3173587523707876e-05,2.299660936919789e-05
2024-09-25,-0.2921259962112168,0,0.9990415456324953,0.000904921550288,5.353281732806996e-05,2.535913208084458e-05
2024-09-26,0.6081102464343029,1,0.0,0.7519177602285801,0.2480822397713785,0.2965531986872657
2024-09-27,-0.1763561887017695,0,0.9978957931356858,0.0016434124509711,0.0004607944133146,8.584477761116491e-05
2024-09-30,0.7906752577052392,2,0.0,0.0073708884949784,0.9926291115050728,0.9955205194422166
2024-10-01,0.2621378784192972,1,0.0,0.9431599208195784,0.0568400791805041,0.09177284139751424
2024-10-02,-0.0965906381803327,1,0.0,0.9920051951027534,0.0079948048971723,0.0101982803427516
2024-10-03,-0.0809335850058163,0,0.9991572505282412,0.0008122368161141,3.051265570772553e-05,5.326849102215781e-05
2024-10-04,-0.238309538117203,0,0.9990489648132422,0.0009278851677034,2.3150019124508296e-05,2.1697558851623766e-05
2024-10-07,-0.2075558926327313,1,0.0,0.9903992147602442,0.0096007852398071,0.015044066773410046
2024-10-08,0.0855440983264697,1,0.0,0.9812829131419548,0.0187170868580395,0.023806033667021713
2024-10-09,-0.2215857624985568,0,0.9990489030738976,0.0009249698154709,2.61271105587977e-05,4.563363280244426e-05
2024-10-10,-0.3311617470487899,0,0.999592993070628,0.0003938965824975,1.3110346786367929e-05,2.2903448649569523e-05
2024-10-11,-0.2553250957332685,0,0.9996001797247444,0.000387297348649,1.2522926624709476e-05,2.186561159100533e-05
2024-10-14,-0.2126592247920423,0,0.9990317590523268,0.0009445735014799,2.366744622514736e-05,2.2472724516258197e-05
2024-10-15,-0.0803581520082074,1,0.0,0.9935445745462648,0.0064554254536489,0.008238630499918296
2024-10-16,-0.2948848398323784,0,0.9990067666384402,0.0009675951798717,2.56381817346614e-05,4.4779866298646804e-05
2024-10-17,-0.0920899064498449,0,0.9996567080022232,0.0003261742847988,1.7117712995726498e-05,2.9888087099505352e-05
2024-10-18,-0.3585251459973625,0,0.9990229077966966,0.0009508466864493,2.6245516767320745e-05,2.5052849902584945e-05
2024-10-21,-0.0080684675700178,1,0.0,0.9948131931464652,0.0051868068535978,0.007598606339581796
2024-10-22,0.0515248359443484,1,0.0,0.9671711802312508,0.0328288197688414,0.0415913239758157
2024-10-23,-0.3680193677545145,0,0.9990224499486272,0.0009438307917583,3.371925959344782e-05,5.888847162243767e-05
2024-10-24,-0.5080581150768245,0,0.9996480701600128,0.0003223033549816,2.9626484956697213e-05,5.175851512960023e-05
2024-10-25,-0.4824445861971576,0,0.9996238917608816,0.0003638280720936,1.2280167018401889e-05,2.1458654630225495e-05
2024-10-28,-0.8202859247668386,0,0.9998001736259932,0.0001986745133254,1.1518606558978304e-06,2.012424899642217e-06
2024-10-29,-0.760749321872441,0,0.9995026511568844,0.0004943501860998,2.99865706330506e-06,2.921106865890219e-06
2024-10-30,-0.2060660457365563,1,0.0,0.999670258385173,0.0003297416147673,0.0005714311672263198
2024-10-31,-0.6076657906255242,1,0.0,0.9998796765656645,0.0001203234342548,0.00020849432908856148
2024-11-01,-0.5438660524545798,1,0.0,0.9998337620481532,0.0001662379519167,0.0002876354028876172
2024-11-04,-0.5450083172672793,1,0.0,0.9995814527579484,0.0004185472419992,0.0005350992189559712
2024-11-05,-0.9329829064753792,0,0.9991025011018294,0.0008952615234632,2.237374679280436e-06,1.3986855757132847e-06
