horizon,beta,theta,beta_se,theta_se,cov_bt,nobs,label,irf_0.0,se_0.0,ci90lo_0.0,ci90hi_0.0,ci95lo_0.0,ci95hi_0.0,irf_0.5,se_0.5,ci90lo_0.5,ci90hi_0.5,ci95lo_0.5,ci95hi_0.5,irf_0.9,se_0.9,ci90lo_0.9,ci90hi_0.9,ci95lo_0.9,ci95hi_0.9
5,-0.01351191038826159,0.007133986626961689,0.008438252639165273,0.10322759123931621,-0.000489351953164085,1955,no_covid,-0.01351191038826159,0.008438252639165273,-0.027392835979688467,0.00036901520316528526,-0.030050885561025524,0.003027064784502346,-0.009944917074780745,0.04739025271831891,-0.08790188279641536,0.06801204864685387,-0.10282981240268581,0.08293997825312431,-0.007091322423996069,0.08844025340474113,-0.15257553927479522,0.13839289442680308,-0.18043421909728868,0.16625157424929654
6,-0.01199903640788174,0.015035319958459642,0.008337297185153393,0.09943815904082351,-0.0004243071894793809,1954,no_covid,-0.01199903640788174,0.008337297185153393,-0.025713890277459073,0.0017158174616955912,-0.02834013889078239,0.00434206607501891,-0.004481376428651919,0.04601293517296211,-0.08017265478817458,0.07120990193087075,-0.09466672936765765,0.08570397651035382,0.001532751554731938,0.08552774425160206,-0.13916038773915346,0.1422258908486173,-0.16610162717840812,0.16916713028787198
7,-0.013226463384761864,0.0038724946846866886,0.00875465497372341,0.10106937054304263,-0.0004669021933775508,1953,no_covid,-0.013226463384761864,0.00875465497372341,-0.02762787081653687,0.0011749440470131458,-0.03038558713325975,0.00393266036373602,-0.011290216042418519,0.04651339813239947,-0.08780475597021566,0.06522432388537862,-0.10245647638192149,0.07987604429708445,-0.009741218168543845,0.08666247366549434,-0.15230098734828204,0.13281855101119436,-0.17959966655291276,0.16011723021582508
8,-0.010878281563820716,-0.0015518240388896487,0.010658814304398382,0.1009967235716664,-0.0005887828965498075,1952,no_covid,-0.010878281563820716,0.010658814304398382,-0.028412031094556055,0.006655467966914623,-0.03176955760044155,0.010012994472800112,-0.01165419358326554,0.04555120161838477,-0.0865859202455085,0.06327753307897742,-0.1009345487552997,0.07762616158876862,-0.0122749231988214,0.08553405770847884,-0.15297844812926908,0.1284286017316263,-0.17992167630743994,0.15537182990979714
9,-0.005342515320448322,-0.015165724062667658,0.010757624316178665,0.11588631304161691,-0.0007260295007862635,1951,no_covid,-0.005342515320448322,0.010757624316178665,-0.023038807320562227,0.012353776679665581,-0.026427458980158507,0.01574242833926186,-0.01292537735178215,0.05241284544590841,-0.09914450811030148,0.07329375340673719,-0.11565455442576263,0.08980379972219833,-0.018991666976849213,0.0984219477317954,-0.18089577099565263,0.14291243704195422,-0.21189868453116817,0.17391535057746976
10,-0.00667785491681426,-0.01290768385460955,0.01109788256471029,0.11790197987027351,-0.0007951997662080691,1950,no_covid,-0.00667785491681426,0.01109788256471029,-0.02493387173576269,0.01157816190213417,-0.02842970474364643,0.015073994910017909,-0.013131696844119035,0.05294508896531034,-0.10022636819205455,0.07396297450381648,-0.1169040712161273,0.09064067752788922,-0.018294770385962854,0.09975727378333464,-0.18239548575954834,0.14580594498762262,-0.21381902700129876,0.17722948622937304
11,-0.0058390599858208,-0.012440999831322573,0.011508203330124896,0.11649477396581756,-0.0008344636766235207,1949,no_covid,-0.0058390599858208,0.011508203330124896,-0.024770054463876253,0.013091934492234652,-0.028395138512865598,0.016717018541223996,-0.012059559901482086,0.0518722773512086,-0.09738945614422023,0.07327033634125607,-0.11372922350985093,0.08961010370688677,-0.017035959834011117,0.0980965867839252,-0.17840484509356808,0.14433292542554582,-0.20930526993050452,0.17523335026248227
12,-0.006004603041686235,-0.01335331832203257,0.013295955172507071,0.11730962346064427,-0.0010042438052076156,1948,no_covid,-0.006004603041686235,0.013295955172507071,-0.027876449300460366,0.015867243217087896,-0.03206467517980009,0.020055469096427622,-0.01268126220270252,0.05111678352421284,-0.09676837110003264,0.0714058466946276,-0.11287015791015968,0.08750763350475464,-0.01802258953151555,0.0975499731282531,-0.17849229532749192,0.1424471162644608,-0.20922053686289163,0.1731753577998605
13,-0.005994050395240074,-0.008136245493219105,0.013807161280687829,0.11889780771457129,-0.001088721332387416,1947,no_covid,-0.005994050395240074,0.013807161280687829,-0.028706830701971553,0.016718729911491405,-0.033056086505388216,0.02106798571490807,-0.010062173141849626,0.05134285286265558,-0.09452116610091806,0.07439681981721881,-0.11069416475265456,0.09056981846895532,-0.013316671339137269,0.09839541216231487,-0.17517712434614524,0.1485437816678707,-0.20617167917727441,0.17953833649899986
14,-0.005929028733605195,0.01127687935116781,0.014630817284379196,0.11827060067559853,-0.0011614667373315457,1946,no_covid,-0.005929028733605195,0.014630817284379196,-0.029996723166408973,0.018138665699198586,-0.03460543061098842,0.022747373143778032,-0.00029058905802129,0.05049334434476553,-0.08335214050516059,0.082770962389118,-0.09925754397376173,0.09867636585771915,0.004220162682445834,0.09722987207842704,-0.15572297688656667,0.1641633022514583,-0.18635038659127118,0.19479071195616282
15,-0.005388614585281561,0.016578231215621107,0.014543070629517795,0.11663236239920662,-0.0011253101688288162,1945,no_covid,-0.005388614585281561,0.014543070629517795,-0.029311965770838333,0.018534736600275215,-0.03389303301913644,0.02311580384857332,0.0029005010225289923,0.04986950695777223,-0.07913483792300632,0.08493583996806431,-0.09484373261470458,0.10064473465976256,0.009531793508777435,0.09593987724657231,-0.148289304561834,0.1673528915793889,-0.17851036589450428,0.19757395291205918
