horizon,beta,theta,beta_se,theta_se,cov_bt,nobs,label,irf_0.0,se_0.0,ci90lo_0.0,ci90hi_0.0,ci95lo_0.0,ci95hi_0.0,irf_0.5,se_0.5,ci90lo_0.5,ci90hi_0.5,ci95lo_0.5,ci95hi_0.5,irf_0.9,se_0.9,ci90lo_0.9,ci90hi_0.9,ci95lo_0.9,ci95hi_0.9
-5,0.9899983865344968,0.8047170039880029,0.7053480960890973,3.97767910594563,-1.0436607095403327,1956,no_covid,0.9899983865344968,0.7053480960890973,-0.17029923153206838,2.1502960046010617,-0.39248388180013394,2.3724806548691273,1.3923568885284983,1.8464392745458182,-1.6450357180993729,4.429749495156369,-2.2266640895813055,5.011377866638302,1.7142436901236995,3.3815219688897216,-3.848359948699893,7.276847328947292,-4.913539368900155,8.342026749147553
-4,0.7141997856165015,1.7197345088845246,0.5671799638977076,2.9151498102019207,-0.6856711582629664,1957,no_covid,0.7141997856165015,0.5671799638977076,-0.21881125499522758,1.6472108262282306,-0.39747294362300545,1.8258725148560084,1.5740670400587637,1.326855891634096,-0.6086109016793242,3.7567449817968517,-1.0265705075440645,4.1747045876615925,2.2619608436125738,2.4435516658071923,-1.7576816466402576,6.281603333865405,-2.5274004213695234,7.051322108594671
-3,0.007854263637394727,3.0992665928897623,0.11366032431961305,1.2689904306681603,-0.03164707526758315,1958,no_covid,0.007854263637394727,0.11366032431961305,-0.17911696986836875,0.1948254971431582,-0.21491997202904686,0.2306284993038363,1.557487560082276,0.6195609512700887,0.5383097952429801,2.5766653249215716,0.34314809559290205,2.7718270245716496,2.7971941972381806,1.1226427176425962,0.95044692671611,4.643941467760252,0.5968144706586922,4.997573923817669
-2,0.06807206841924945,1.480133433593144,0.10284086845524212,1.071047241539812,-0.03761213621082291,1959,no_covid,0.06807206841924945,0.10284086845524212,-0.10110116018962384,0.23724529702812275,-0.1334960337530251,0.269640170591524,0.8081387852158215,0.5096564101591539,-0.03024600949598666,1.6465235799276297,-0.19078777869612007,1.807065349127763,1.4001921586530792,0.9338413012226864,-0.1359767818582398,2.9363610991643982,-0.43013679174338604,3.2305211090495445
-1,-0.04713770810853707,-1.3392731918140013,0.10681364243877459,1.0334152933836094,-0.03938672137153882,1959,no_covid,-0.04713770810853707,0.10681364243877459,-0.22284614992032126,0.12857073370324712,-0.25649244728853526,0.16221703107146113,-0.7167743040155377,0.4888856972639744,-1.5209912760147755,0.08744266798370026,-1.6749902706529274,0.24144166262185218,-1.2524835807411383,0.8975245190564797,-2.7289114145890476,0.2239442531067708,-3.0116316380918384,0.5066644766095618
0,0.22703344301670292,2.491031548981965,0.392135305369036,1.5402196632195293,0.07446202847514909,1960,no_covid,0.22703344301670292,0.392135305369036,-0.4180291343153614,0.8720960203487672,-0.5415517555066076,0.9956186415400134,1.4725492175076855,0.9062567400764732,-0.018243119918112782,2.963341554933484,-0.3037139930422019,3.248812428057573,2.468961837100472,1.4863868284724135,0.0238555042633517,4.914068169937591,-0.44435634670545854,5.382280020906402
1,0.046972783346810376,9.311408435196649,0.384005750755751,7.360371974658302,-2.0100025081288124,1959,no_covid,0.046972783346810376,0.384005750755751,-0.5847166766464,0.6786622433400207,-0.7056784881344615,0.7996240548280824,4.702677000945135,3.417780977449918,-0.91957270695998,10.32492670885025,-1.9961737148567043,11.401527716746974,8.427240375023795,6.356985696248127,-2.0300010953043746,18.884481845351964,-4.032451589622534,20.886932339670125
2,-0.21483140909331416,10.307777471636578,0.4428235140223475,8.021436178968736,-2.5887926607109137,1958,no_covid,-0.21483140909331416,0.4428235140223475,-0.9432760896600758,0.5136132714734474,-1.0827654965771152,0.653102678390487,4.939057326724975,3.700426947958482,-1.1481450026667277,11.026259656116679,-2.3137794912736496,12.1918941447236,9.062168315379607,6.903220332398423,-2.2936291314157984,20.41796576217501,-4.4681435361213016,22.592480166880513
3,-0.31489048261362745,9.222224700691969,0.43537065959049226,6.752838150338268,-1.951196910005442,1957,no_covid,-0.31489048261362745,0.43537065959049226,-1.0310752176399873,0.40129425241273237,-1.1682169754109923,0.5384360101837373,4.296221867732357,3.104602466080449,-0.810849188969982,9.403292924434696,-1.7887989657853236,10.381242701250038,7.985111748009144,5.797763350793155,-1.5522089640455956,17.522432460063882,-3.3785044195454397,19.348727915563728
4,-0.4395150142621045,9.602457436944675,0.4654923718883407,6.4582995115626405,-1.8151324174896082,1956,no_covid,-0.4395150142621045,0.4654923718883407,-1.205249966018425,0.32621993749421596,-1.3518800631632524,0.4728500346390433,4.361713704210233,2.9713564034055535,-0.5261675793919025,9.249594987812369,-1.4621448464646516,10.185572254885118,8.202696678988104,5.543847687974088,-0.9169327677292696,17.32232612570548,-2.663244789441107,19.068638147417317
