horizon,beta,theta,beta_se,theta_se,cov_bt,nobs,label,irf_0.0,se_0.0,ci90lo_0.0,ci90hi_0.0,ci95lo_0.0,ci95hi_0.0,irf_0.5,se_0.5,ci90lo_0.5,ci90hi_0.5,ci95lo_0.5,ci95hi_0.5,irf_0.9,se_0.9,ci90lo_0.9,ci90hi_0.9,ci95lo_0.9,ci95hi_0.9
6,0.39565978649962746,1.6591652553317489,0.397065437205996,1.083126891166722,0.04058477830135718,1954,no_covid,0.39565978649962746,0.397065437205996,-0.257512857704236,1.0488324307034909,-0.38258847042412475,1.1739080434233797,1.2252424141655018,0.7010967874103176,0.07193819887552944,2.3785466294554745,-0.14890728915872065,2.5993921174897245,1.8889085162982013,1.086727330513274,0.10124205760386551,3.676574974992537,-0.241077051507816,4.018894084104218
7,-0.06005602007049308,0.7989765700311936,0.1782178017486412,1.0253194286589795,-0.0504561086806634,1953,no_covid,-0.06005602007049308,0.1782178017486412,-0.3532243039470079,0.2331122638060217,-0.4093629114978299,0.2892508713568437,0.3394322649451037,0.4940905371243701,-0.47334666862448516,1.1522111985146926,-0.6289851878186618,1.3078497177088693,0.6590228929575812,0.8902119596878265,-0.8053757807288935,2.1234215666440557,-1.0857925480305588,2.403838333945721
8,0.20374788660014506,0.768308338781075,0.2066071640436762,1.1120689286943495,-0.10885848353345513,1952,no_covid,0.20374788660014506,0.2066071640436762,-0.1361208982517023,0.5436166714519924,-0.2012021549254603,0.6086979281257504,0.5879020559906826,0.492952697773899,-0.22300513184738124,1.3988092438287465,-0.37828523164615946,1.5540893436275245,0.8952253915031125,0.9211221768199613,-0.6200205893657238,2.4104713723719486,-0.9101740750640117,2.7006248580702366
9,0.5024647723960944,1.8443626166009222,0.4644017379133585,1.1705839126934114,0.0698610650827755,1951,no_covid,0.5024647723960944,0.4644017379133585,-0.2614760864713803,1.2664056312635692,-0.4077626339140882,1.4126921787062772,1.4246460806965555,0.792525528562883,0.1209415862106129,2.728350575182498,-0.12870395528669532,2.9779961166798063,2.1623911273369245,1.2047136239031262,0.1806372160162819,4.144145038657567,-0.19884757551320265,4.523629830187051
10,-0.04732059520009306,2.0523275661049047,0.12530910637281223,0.7394115320634898,-0.008718886025738422,1950,no_covid,-0.04732059520009306,0.12530910637281223,-0.25345407518336915,0.15881288478318306,-0.292926443690805,0.1982852532906189,0.9788431878523594,0.3790327684400567,0.3553342837684661,1.6023520919362526,0.2359389617098483,1.7217474139948705,1.7997742142943214,0.6654766730922206,0.7050650870576185,2.894483341531024,0.495439935033569,3.104108493555074
11,-0.06841356276661643,1.5225616478008324,0.12061395391160744,1.0160772776495335,-0.0357604525974851,1949,no_covid,-0.06841356276661643,0.12061395391160744,-0.26682351695121065,0.1299963914179778,-0.304816912433367,0.16798978690013416,0.6928672611337997,0.4867140144064356,-0.10777729256478685,1.4935118148323863,-0.261092207102814,1.6468267293704133,1.3018919202541326,0.8868108416504754,-0.15691191426089945,2.7606957547691646,-0.4362573293807992,3.040041169889064
12,0.09610101827558735,0.6892539838545737,0.15741320065620118,0.8629258800601249,-0.061459716716848835,1948,no_covid,0.09610101827558735,0.15741320065620118,-0.16284369680386357,0.3550457333550383,-0.21242885501056696,0.4046308915617417,0.4407280102028742,0.3866257462241307,-0.19527134233582077,1.0767273627415692,-0.31705845239642194,1.1985144728021704,0.7164296037447038,0.7192431410707438,-0.4667253633166699,1.8995845708060775,-0.693286952753954,2.1261461602433616
13,0.07127678365123984,1.1402898011960247,0.23170774205015812,1.0072333291365752,-0.07499342128054921,1947,no_covid,0.07127678365123984,0.23170774205015812,-0.30988245202127024,0.45243601932374994,-0.3828703907670701,0.5254239580695498,0.6414216842492522,0.48200083119878595,-0.15146968307275077,1.4343130515712552,-0.30329994490036827,1.5861433133988725,1.0975376047276622,0.8605002572184789,-0.3179853183967356,2.51306052785206,-0.5890428994205565,2.784118108875881
14,0.3417029435198788,2.4117414121581615,0.3003146351652732,1.0998503756188835,-0.01705409706890867,1946,no_covid,0.3417029435198788,0.3003146351652732,-0.15231463132699558,0.8357205183667531,-0.24691374140405659,0.9303196284438142,1.5475736495989596,0.6128233801127306,0.5394791893135178,2.5556681098844014,0.3464398245780076,2.748707474619912,2.5122702144622244,1.0194728504757273,0.8352373754296529,4.189303053494796,0.5141034275297989,4.51043700139465
15,-0.002820581727279663,1.122272178450434,0.2043937671383875,0.9227042541657523,-0.07760784739418397,1945,no_covid,-0.002820581727279663,0.2043937671383875,-0.3390483286699271,0.3334071652153678,-0.40343236531851917,0.39779120186395983,0.5583155074979373,0.42073120851053075,-0.13378733050188574,1.2504183454977604,-0.26631766118270295,1.3829486761785776,1.0072243788781108,0.7692223545025897,-0.25814639427864927,2.272595152034871,-0.500451435946965,2.5149001937031867
