horizon,beta,theta,beta_se,theta_se,cov_bt,nobs,label,irf_0.0,se_0.0,ci90lo_0.0,ci90hi_0.0,ci95lo_0.0,ci95hi_0.0,irf_0.5,se_0.5,ci90lo_0.5,ci90hi_0.5,ci95lo_0.5,ci95hi_0.5,irf_0.9,se_0.9,ci90lo_0.9,ci90hi_0.9,ci95lo_0.9,ci95hi_0.9
-5,0.9916603482319565,-1.7073648849446423,0.5525784303634971,3.8463684675754344,-1.134796151980275,2174,full,0.9916603482319565,0.5525784303634971,0.08266883028400374,1.9006518661799092,-0.09139337528049774,2.0747140717444106,0.1379779057596353,1.6938666909802436,-2.6484328009028655,2.9243886124221357,-3.182000808561642,3.457956620080912,-0.5449680482182216,3.2009835461478016,-5.8105859816313545,4.720649885194912,-6.818895798667913,5.72895970223147
-4,0.7668488566813607,-0.5497781069766013,0.4464477925332511,2.8725723928931877,-0.7135318333114381,2175,full,0.7668488566813607,0.4464477925332511,0.03244223796416257,1.5012554753985587,-0.10818881668381142,1.6418865300465328,0.49195980319306004,1.24446849548287,-1.555190871876261,2.5391104782623812,-1.9471984479533648,2.931118054339485,0.2720485604024195,2.366181052867895,-3.620319271565268,4.164416392370107,-4.365666303218655,4.9097634240234935
-3,-0.04072276185827928,1.5829276782193489,0.09278769401594364,1.147994952087106,-0.04909833116060837,2176,full,-0.04072276185827928,0.09278769401594364,-0.19335851851450656,0.111912994797948,-0.2225866421295288,0.14114111841297025,0.7507410772513952,0.5375726253303429,-0.1335658914170189,1.6350480459198091,-0.3029012683960768,1.804383422898867,1.3839121485391348,0.9938437564254543,-0.2509608307807376,3.018785127859007,-0.5640216140547556,3.3318459111330254
-2,0.011745781839942186,1.0051074475989175,0.08544321144634112,1.0602636291256253,-0.049585347944069574,2177,full,0.011745781839942186,0.08544321144634112,-0.12880830098928897,0.15229986466917333,-0.1557229125948864,0.17921447627477077,0.514299505639401,0.48862555730319207,-0.28948953612435,1.318088547403152,-0.44340658667485544,1.4720055979536575,0.916342484678968,0.9102832945367716,-0.5810735348340214,2.413758504191957,-0.8678127726131043,2.70049774197104
-1,0.003083604193244121,-1.0120819213057395,0.0874009842174451,0.9792028488156356,-0.0442435613618309,2177,full,0.003083604193244121,0.0874009842174451,-0.14069101484445307,0.14685822323094133,-0.16822232487294828,0.17438953325943654,-0.5029573564596256,0.4506716381829583,-1.244312201270592,0.23839748835134078,-1.3862737672982237,0.38035905437897266,-0.9077901249819214,0.8394399794417076,-2.28866889116353,0.4730886411996875,-2.553092484687668,0.7375122347238254
0,0.24096443631625172,2.4997464884458913,0.33456622103807526,1.4597365254858092,0.0232514171748976,2178,full,0.24096443631625172,0.33456622103807526,-0.30939699729138204,0.7913258699238855,-0.4147853569183757,0.8967142295508792,1.4908376805391974,0.8172476089863717,0.146465363756616,2.835209997321779,-0.11096763307409119,3.0926429941524862,2.4907362759175538,1.3710433959152402,0.23536988963698358,4.746102662198124,-0.196508780076317,5.1779813319114245
1,0.01093464363079492,8.692485130614566,0.4080728460692664,7.014262365631381,-2.155803611822437,2177,full,0.01093464363079492,0.4080728460692664,-0.6603451881531484,0.6822144754147381,-0.7888881346649673,0.8107574219265571,4.357177208938078,3.211026155196313,-0.9249608163598575,9.639315234236012,-1.9364340552466963,10.650788473122851,7.834171261183904,6.011487082152635,-2.0547249889571795,17.723067511324988,-3.9483434198352594,19.61668594220307
2,-0.1732618561326067,9.794392411029087,0.42431814209025454,7.638785727895739,-2.697058599291788,2176,full,-0.1732618561326067,0.42431814209025454,-0.8712651998710754,0.524741487605862,-1.0049254146295055,0.6584017023642922,4.723934349381937,3.474298365942546,-0.9912864625935516,10.439155161357425,-2.0856904478654537,11.533559146629326,8.641691313793572,6.526077596712411,-2.0937063327983445,19.37708896038549,-4.149420775762753,21.432803403349897
3,-0.1927328054419319,8.672903556200673,0.3903912574420367,6.451456179451743,-2.011819795050109,2175,full,-0.1927328054419319,0.3903912574420367,-0.8349264239340821,0.4494608130502184,-0.9578996700283238,0.5724340591444599,4.143718972658404,2.9233383737917826,-0.665172652229078,8.952610597545887,-1.5860242399734892,9.873462185290297,7.612880395138673,5.499488343424296,-1.4337779297942932,16.65953872007164,-3.1661167579729463,18.391877548250292
4,0.2939383357363307,11.082261173518033,0.5869880577678525,6.548150517871733,-2.068659592566924,2174,full,0.2939383357363307,0.5869880577678525,-0.6716570192917866,1.259533690764448,-0.8565582574886601,1.4444349289613216,5.835068922495347,2.9992439361564296,0.9013126475180204,10.768825197472674,-0.043449192371254775,11.71358703736195,10.26797339190256,5.599318764738415,1.057094023907867,19.47885275989725,-0.7066913869847333,21.242638170789853
5,0.23768386972869132,10.496228060454412,0.6000908291636725,6.92910662705434,-2.354284592934902,2173,full,0.23768386972869132,0.6000908291636725,-0.74946554424555,1.2248332837029325,-0.9384941554321067,1.4138618948894894,5.485797899955897,3.163693106573951,0.2815227396417477,10.690073060270047,-0.7150405889290461,11.68663638884084,9.684289124137662,5.917139244747,-0.04940493347115371,19.41798318174648,-1.913303795566458,21.281882043841783
6,0.4558800371748086,10.01539133654149,0.5499118841515096,6.819161050355315,-2.044046434867561,2172,full,0.4558800371748086,0.5499118841515096,-0.4487250122544246,1.3604850866040419,-0.6219472557621502,1.5337073301117674,5.463575705445554,3.1438186975610174,0.2919939479576801,10.635157462933428,-0.69830894177404,11.625460352665147,9.46973224006215,5.855672037983573,-0.16284826242082673,19.102312742545127,-2.0073849543856532,20.946849434509954
