horizon,beta,theta,beta_se,theta_se,cov_bt,nobs,label,irf_0.0,se_0.0,ci90lo_0.0,ci90hi_0.0,ci95lo_0.0,ci95hi_0.0,irf_0.5,se_0.5,ci90lo_0.5,ci90hi_0.5,ci95lo_0.5,ci95hi_0.5,irf_0.9,se_0.9,ci90lo_0.9,ci90hi_0.9,ci95lo_0.9,ci95hi_0.9
-5,0.04205776986508029,-6.032031184608458,0.2668526407869417,2.2518951490716543,-0.2535913874946997,1956,no_covid,0.04205776986508029,0.2668526407869417,-0.3969148242294388,0.4810303639595994,-0.48097340607732547,0.565088945807486,-2.9739578224391487,1.0418142276833124,-4.687742226978198,-1.2601734179000998,-5.0159137086984416,-0.9320019361798564,-5.386770296282533,1.9293215289211356,-8.5605042113578,-2.213036381207265,-9.168240492967959,-1.6053000995971072
-4,0.3984801260705596,-2.1928057179404163,0.3387927739038642,3.206256579996584,-0.411263622634706,1957,no_covid,0.3984801260705596,0.3387927739038642,-0.15883398700129703,0.9557942391424162,-0.2655537107810142,1.0625139629221334,-0.6979227328996486,1.5078253331230431,-3.1782954058870545,1.7824499400877571,-3.653260385820813,2.2574149200215157,-1.575045020075815,2.7751345626639137,-6.1401413756579535,2.9900513355063234,-7.014308762897086,3.8642187227454556
-3,0.33507493067831806,2.9560133984908816,0.6626266019873426,5.251349100165651,0.00642261561277345,1958,no_covid,0.33507493067831806,0.6626266019873426,-0.7549458295908604,1.4250956909474966,-0.9636732092168734,1.6338230705735095,1.8130816299237589,2.7091813287830537,-2.6435216559243644,6.269684915771882,-3.496913774491026,7.123077034338544,2.9954869893201117,4.773650101644533,-4.857167427885145,10.848141406525368,-6.360867209903173,12.351841188543396
-2,0.21546598533217765,-2.4700195058616536,0.3000901927453982,2.1893143716121206,-0.026682986742964997,1959,no_covid,0.21546598533217765,0.3000901927453982,-0.27818238173400245,0.7091143523983577,-0.3727107924488029,0.8036427631131582,-1.0195437675986492,1.123229937045772,-2.8672570140389437,0.8281694788416456,-3.221074444208362,1.1819869090110635,-2.0075515699433106,1.9810183381331952,-5.266326736172417,1.2512235962857954,-5.890347512684373,1.8752443727977517
-1,-0.015245207202205263,-3.941794524708717,0.1824781600980889,4.236036956352281,-0.5417074975996258,1959,no_covid,-0.015245207202205263,0.1824781600980889,-0.3154217805635615,0.28493136615915093,-0.3729024009944595,0.342411986590049,-1.986142469556564,1.9943903968904215,-5.266914672441308,1.2946297333281795,-5.8951476474617905,1.9228627083486622,-3.562860279440051,3.6868512514956606,-9.627730588150413,2.5020100292703114,-10.789088732371546,3.663368173491444
0,0.6234311278598453,2.8457563950141656,0.9805652810258563,3.8172213718430887,0.7686254520013613,1960,no_covid,0.6234311278598453,0.9805652810258563,-0.9895987594276882,2.2364610151473787,-1.2984768229508328,2.5453390786705237,2.046309325366928,2.3179578237682814,-1.766731294731895,5.859349945465751,-2.496888009218903,6.589506659952759,3.1846118833725945,3.761341393079978,-3.0027947082439694,9.372018474989158,-4.187617247064162,10.556841013809352
1,1.1560742715483427,5.3262084263015534,1.0586625774724217,6.334888840831023,-0.5774437264381034,1959,no_covid,1.1560742715483427,1.0586625774724217,-0.5854256683937908,2.8975742114904763,-0.9189043802976036,3.231052923394289,3.8191784846991195,3.252080393059772,-1.5304937618842058,9.168850731282445,-2.554899085698034,10.193256055096272,5.949661855219741,5.708531265759797,-3.4408720769551255,15.340195787394608,-5.239059425669462,17.138383136108942
2,-0.35627706382039515,4.7388721234671145,0.3656006407734654,5.983414478943603,-1.2526134427355557,1958,no_covid,-0.35627706382039515,0.3656006407734654,-0.9576901178927457,0.24513599025195543,-1.0728543197363871,0.36030019209559694,2.013158997913162,2.7984571807527088,-2.590303064425044,6.616621060251369,-3.471817076362147,7.498135072188472,3.908707847300008,5.184396896587282,-4.619625047586071,12.437040742186086,-6.252710070011066,14.070125764611081
3,0.6863906539387421,0.6562910449243768,0.7709676656843253,4.534494071492395,-0.4291267388856955,1957,no_covid,0.6863906539387421,0.7709676656843253,-0.581851156111973,1.9546324639894572,-0.8247059708025355,2.1974872786800197,1.0145361764009304,2.3034047676743574,-2.7745646664233874,4.803637019225248,-3.50013716824081,5.52920952104267,1.2770525943706814,4.0591733843111735,-5.4002876228212,7.9543928115625615,-6.6789272388792185,9.23303242762058
4,-0.4422742163630119,-2.818578631078461,0.262242071356294,1.551133101017095,-0.10177385050315749,1956,no_covid,-0.4422742163630119,0.262242071356294,-0.8736624237441155,-0.010886008981908224,-0.9562686762213481,0.07172024349532435,-1.8515635319022423,0.7539897398199856,-3.0918766539061187,-0.611250409898366,-3.329383421949414,-0.3737436418550706,-2.9789949843336267,1.354418410134399,-5.2070132690047135,-0.7509766996625404,-5.633655068197049,-0.3243349004702045
5,0.28497062231137743,3.897593360157452,0.6190590059331563,2.7353978499991585,0.48866213342136516,1955,no_covid,0.28497062231137743,0.6190590059331563,-0.7333814424486647,1.3033226870714196,-0.9283850293176088,1.4983262739403638,2.2337673023901035,1.656048470212547,-0.4904324311095367,4.957967035889744,-1.012087699226489,5.479622304006696,3.7928046464530842,2.706209715670096,-0.6589103358242232,8.24451962873039,-1.5113663962603034,9.096975689166472
6,1.3764088208866727,-0.6940030102802516,1.133665593114231,2.671360950480906,0.3214404083712124,1954,no_covid,1.3764088208866727,1.133665593114231,-0.48847107978623727,3.2412887215595827,-0.84557574161722,3.5983933833905652,1.0294073157465469,1.8413800306620076,-1.9996628346924556,4.05847746618555,-2.5796975443509877,4.638512175844082,0.7518061116344463,2.764794308363674,-3.7962805256237977,5.29989274889269,-4.667190732758355,6.170802956027247
