horizon,beta,theta,beta_se,theta_se,cov_bt,nobs,label,irf_0.0,se_0.0,ci90lo_0.0,ci90hi_0.0,ci95lo_0.0,ci95hi_0.0,irf_0.5,se_0.5,ci90lo_0.5,ci90hi_0.5,ci95lo_0.5,ci95hi_0.5,irf_0.9,se_0.9,ci90lo_0.9,ci90hi_0.9,ci95lo_0.9,ci95hi_0.9
5,-0.02865214910017138,2.2678810759338246,0.1404839454877176,1.496918890808027,-0.0687909504276425,2173,full,-0.02865214910017138,0.1404839454877176,-0.25974823942746683,0.20244394122712406,-0.30400068225609783,0.24669638405575506,1.1052883888667409,0.7149379902667343,-0.0707846051220371,2.281361382855519,-0.29599007205605843,2.5065668497895404,2.012440819240271,1.3080262315232698,-0.13926233161550794,4.16414397009605,-0.5512905945453377,4.576172233025879
6,0.4081795506608891,1.2744656633616585,0.2985816167061638,1.3003752611939587,-0.051429636718344225,2172,full,0.4081795506608891,0.2985816167061638,-0.08298720882075034,0.8993463101425285,-0.17704041808319188,0.9933995194049701,1.0454123823417183,0.6785759353954695,-0.07084503138382892,2.1616697960672653,-0.2845964510334018,2.3754212157168384,1.5551986476863817,1.1688746938321937,-0.36760022366757683,3.4779975190403403,-0.735795752224718,3.8461930475974815
7,-0.11314583065058774,3.5009892593625813,0.1647659800046384,3.8061300376985194,-0.5227731585330913,2171,full,-0.11314583065058774,0.1647659800046384,-0.38418586775821795,0.15789420645704244,-0.436087151459679,0.20979549015850352,1.637348799030703,1.7680585781024143,-1.2711075619477687,4.5458051600091745,-1.828046014050029,5.102743612111435,3.0377445027757357,3.289425951825452,-2.3733611879771326,8.448850193528603,-3.4095303628021494,9.48501936835362
8,0.1423650231331265,0.6930341877060349,0.1678053861469303,1.2870102967287484,-0.11880084181819356,2170,full,0.1423650231331265,0.1678053861469303,-0.13367483707857386,0.41840488334482684,-0.18653353371485687,0.47126357998110985,0.4888821169861439,0.5687325221694133,-0.4466828819825409,1.4244471159548286,-0.6258336264659061,1.603597860438194,0.7660957920685579,1.0751732374341763,-1.0025641835106622,2.534755767647778,-1.3412437533024275,2.873435337439543
9,0.3732088311010032,3.0736948513507474,0.3076587898210991,2.4541289307964886,-0.17899048605690668,2169,full,0.3732088311010032,0.3076587898210991,-0.13288987815470488,0.8793075403567113,-0.22980239694835103,0.9762200591503575,1.910056256776377,1.192204113036168,-0.05111950916811936,3.871232022720873,-0.4266638047745124,4.246776318327266,3.1395341973166757,2.156593979245822,-0.4080628985427017,6.687131293176053,-1.0873900020051361,7.366458396638487
10,-0.06601098893519888,1.9389722212288416,0.09733545721100485,1.097633099966569,-0.05305910927422726,2168,full,-0.06601098893519888,0.09733545721100485,-0.22612781604730187,0.0941058381769041,-0.2567884850687684,0.12476650719837062,0.903475121679222,0.5075575706181549,0.06854291801235712,1.7384073253460868,-0.09133771673236157,1.8982879600908054,1.6790640101707586,0.9433210039387784,0.12730095869146818,3.230827061650049,-0.169845157549247,3.527973177890764
11,-0.05763717261953599,1.8403431757499062,0.11840988011712561,1.665851036571637,-0.12276256454982577,2167,full,-0.05763717261953599,0.11840988011712561,-0.25242142541220763,0.13714708017313565,-0.2897205376491022,0.1744461924100302,0.8625344152554171,0.7648681286151395,-0.39567365631648754,2.1207424868273215,-0.6366071168302563,2.3616759473410904,1.5986716855553798,1.4285820316375157,-0.7513457564883337,3.948689127599093,-1.201349096454151,4.398692467564911
12,0.0710905735425631,0.7771995198006533,0.13492781775103876,1.2927348253120112,-0.11376148700371132,2166,full,0.0710905735425631,0.13492781775103876,-0.15086568665789568,0.2930468337430219,-0.19336794924947287,0.33554909633459906,0.45969033344288973,0.5676573448331003,-0.47410599880756016,1.3934866656933396,-0.6529180624299868,1.5722987293157662,0.770570141363151,1.0803134431921613,-1.0065454726879541,2.5476857554142565,-1.346844207293485,2.8879844900197873
13,0.014512219202862648,1.2941835157403432,0.20930012717630012,1.2751195191505071,-0.07743649269961903,2165,full,0.014512219202862648,0.20930012717630012,-0.32978649000215104,0.3588109284078764,-0.3957160300626856,0.4247404684684109,0.6616039770730342,0.6106164897593673,-0.3428601485811251,1.6660681027271935,-0.5352043428553257,1.858412297001394,1.1792773833691714,1.1051805213415518,-0.6387445742376812,2.9972993409760242,-0.98687643846027,3.345431205198613
14,0.19344732557235952,2.6465119492718987,0.21056812636771916,1.5895691549723463,-0.10760981998574146,2164,full,0.19344732557235952,0.21056812636771916,-0.1529372423025385,0.5398318934472576,-0.21926620210837003,0.6061608532530891,1.5167033002083088,0.7539307928889395,0.2764871459060032,2.7569194545106144,0.03899894614598742,2.9944076542706304,2.5753080799170687,1.377422462283693,0.3094481294603937,4.841168030373744,-0.12443994615896958,5.275056105993107
15,-0.02706959313816866,2.639834518993321,0.21531823975495007,2.5014223197973684,-0.28556788632394875,2163,full,-0.02706959313816866,0.21531823975495007,-0.3812680975350615,0.32712891125872423,-0.4490933430578708,0.3949541567815335,1.292847666358492,1.151117919043194,-0.6007413104675621,3.186436643184546,-0.9633434549661679,3.549038787683152,2.34878147395582,2.144901345701528,-1.179581239723193,5.877144187634833,-1.8552251636191741,6.552788111530814
