date,VolStress,SqStress,TailVolBreadth,TailLossBreadth,TailGainBreadth,AvgCorr60,AvgCorr30
2017-04-10,0.0032549515060602786,1.7241492160355662e-05,0.0,0.0,0.0,0.3910968462761638,0.38485042713911266
2017-04-11,0.0043218303003627525,2.9709772737643028e-05,0.0,0.0,0.0,0.3952655192596776,0.39599064698011166
2017-04-12,0.004234353375646698,3.5672384498726864e-05,0.0,0.0,1.0,0.3942238619799957,0.29425601709642857
2017-04-13,0.004073629614735873,2.5680874516038396e-05,0.0,0.0,0.0,0.3958775403967255,0.29319578261590884
2017-04-14,4.269977146227695e-06,3.4642139175682933e-10,0.0,0.0,0.0,0.39771358149488245,0.30647089486326484
2017-04-17,0.0,0.0,0.0,0.0,0.0,0.3929006225795851,0.29715013972853976
2017-04-18,0.010357637951790058,0.00014846928287382848,5.0,8.0,1.0,0.4032024001880594,0.3319418243037028
2017-04-19,0.0059934894839021565,5.723941795693882e-05,1.0,0.0,1.0,0.3873797756739208,0.3277558691789331
2017-04-20,0.004181122487840212,3.266848625277168e-05,1.0,0.0,2.0,0.3846471823612217,0.32962837305499343
2017-04-21,0.002926513580396978,1.5034093177487134e-05,0.0,0.0,0.0,0.3887085976372721,0.33020994353156635
2017-04-24,0.021967259547677174,0.0006361683146781886,13.0,0.0,14.0,0.4137005996014311,0.44024751496493464
2017-04-25,0.006270579486165308,7.752575706164188e-05,1.0,0.0,2.0,0.4102958523029216,0.42611149872294285
2017-04-26,0.004256612584888689,3.713552643062736e-05,0.0,0.0,0.0,0.41003131001606774,0.4239889491573917
2017-04-27,0.005250708934326086,5.987553460778367e-05,1.0,2.0,0.0,0.41912249879710556,0.43165849995583216
2017-04-28,0.004295707205851759,3.460441440650095e-05,0.0,0.0,2.0,0.413248943031485,0.4266168882319116
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.4157941936312292,0.42793515266917803
2017-05-02,0.007926496634653116,0.00010783156467559038,2.0,0.0,5.0,0.41969007196996677,0.42574073574121296
2017-05-03,0.00473747210292388,6.488548423605234e-05,1.0,1.0,1.0,0.41761284516210734,0.4056640032472359
2017-05-04,0.008024375301090833,9.921533584718477e-05,5.0,0.0,6.0,0.4163704745325138,0.40498825497382496
2017-05-05,0.008457058019958458,8.98553757163378e-05,1.0,0.0,4.0,0.42376649992142057,0.41314303289204973
2017-05-08,0.0028704339918984054,1.828229916808638e-05,0.0,1.0,0.0,0.42095433249082165,0.40725409276494623
2017-05-09,0.006654558202763517,7.563490956992119e-05,1.0,0.0,1.0,0.42092355009192217,0.40986026828068634
2017-05-10,0.0033906891690701434,3.0229767134285604e-05,0.0,0.0,0.0,0.42267919655643915,0.4092128561814013
2017-05-11,0.00455759332864325,3.346451943256055e-05,1.0,2.0,0.0,0.42377666770475997,0.4167039689566566
2017-05-12,0.004083884970414178,3.3090543914969925e-05,0.0,0.0,2.0,0.42550165805525103,0.42103206948226424
2017-05-15,0.004518656282164588,3.3975389568879094e-05,1.0,0.0,1.0,0.42352270288220245,0.4374112497188358
2017-05-16,0.004791411439923945,3.981702458926554e-05,1.0,1.0,1.0,0.4171376605023635,0.43389356756195707
2017-05-17,0.010142941077731346,0.00015855426761209978,9.0,11.0,0.0,0.42694607023372133,0.4492447270142
2017-05-18,0.007387954845112928,7.813663952789458e-05,1.0,6.0,0.0,0.4306732250616343,0.4561313635271506
2017-05-19,0.009528254624582382,0.00012628155890361166,2.0,0.0,4.0,0.42400075722177033,0.45751108164080845
2017-05-22,0.004020563345576801,3.0521667396217685e-05,1.0,1.0,0.0,0.422681093860661,0.45411793031125147
2017-05-23,0.005548192129122825,4.8402342808997045e-05,1.0,1.0,1.0,0.42018254369828695,0.4391808664999997
2017-05-24,0.004162935438306417,4.5535063328365443e-05,1.0,1.0,0.0,0.38820462272649237,0.43645392849113357
2017-05-25,0.002537074598196906,1.8518616021908798e-05,0.0,0.0,0.0,0.38883167837287824,0.43848156679741135
2017-05-26,0.003535357293980234,2.5573279637975702e-05,0.0,0.0,0.0,0.3911785030361411,0.43333062367852654
2017-05-29,0.0034527830854408884,3.2437785067725226e-05,1.0,1.0,0.0,0.38816203737121463,0.4328201536707946
2017-05-30,0.004013849752106408,2.5942445804519148e-05,0.0,0.0,0.0,0.38634263953206754,0.42584960980280623
2017-05-31,0.004587223629927572,3.395414741383854e-05,0.0,2.0,0.0,0.38306722571756413,0.42505598240191855
2017-06-01,0.005464961960730447,4.6142091328346185e-05,1.0,0.0,2.0,0.38779315794558816,0.4273406153837967
2017-06-02,0.00447872516903887,3.459775340597949e-05,0.0,0.0,1.0,0.38832499054831876,0.42664016142140476
2017-06-05,0.0036207473320851668,2.6142317159743436e-05,0.0,0.0,0.0,0.3910455815943485,0.35383309060317053
2017-06-06,0.005745571319814446,4.848191253315912e-05,0.0,2.0,0.0,0.38446350792347594,0.35349634229039645
2017-06-07,0.0031627348254776983,1.501579147713604e-05,0.0,0.0,0.0,0.3844225887007864,0.3535646641588053
2017-06-08,0.00528730416948716,4.413927063871299e-05,0.0,1.0,0.0,0.37804493535709177,0.32478131168040003
2017-06-09,0.006471578293527368,5.689743969826192e-05,2.0,1.0,1.0,0.37077655526799597,0.3195463867548522
2017-06-12,0.008716449459376482,9.058054364154383e-05,2.0,8.0,0.0,0.37168139924138394,0.32486175068115164
2017-06-13,0.005260502179557547,4.17401907594848e-05,0.0,0.0,0.0,0.36901439160328703,0.31406427060492226
2017-06-14,0.003991531717608781,2.796661501600706e-05,0.0,1.0,0.0,0.35954406539053946,0.31680078913540943
2017-06-15,0.006291180300637204,5.855910136242119e-05,1.0,5.0,0.0,0.3669674986071961,0.3288983994261231
2017-06-16,0.005391401519531489,3.652158639112635e-05,0.0,0.0,0.0,0.3675840403465018,0.3092142260459678
2017-06-19,0.008839980785407832,9.772898297728732e-05,1.0,0.0,3.0,0.3702661206909267,0.3310589123659985
2017-06-20,0.006227109041134841,5.42866238836115e-05,1.0,2.0,0.0,0.37161892077713665,0.3283478665672223
2017-06-21,0.003991044643965421,2.7835033720308254e-05,0.0,0.0,0.0,0.37211599629338993,0.3274479641326294
2017-06-22,0.004272691151243227,2.7450645407247187e-05,0.0,0.0,0.0,0.37787843830437684,0.3319404446878709
2017-06-23,0.004204442106451638,2.8198822641881434e-05,1.0,1.0,0.0,0.3815970531825931,0.3321067174640024
2017-06-26,0.005185212161492299,4.1423791470492125e-05,1.0,1.0,0.0,0.38742511905165966,0.3359106643305868
2017-06-27,0.006220294004837116,5.4905423981986364e-05,1.0,3.0,0.0,0.3870864195193648,0.34057189453724157
2017-06-28,0.003982755436738837,2.7509737784250692e-05,0.0,0.0,0.0,0.3875960705989224,0.3212256978473555
2017-06-29,0.010828236510642242,0.00019917360631657792,7.0,9.0,0.0,0.40144934285547784,0.349429750067913
2017-06-30,0.004182911594252285,2.621196898192197e-05,0.0,0.0,0.0,0.3964390364505607,0.3214616483321072
2017-07-03,0.009633702466630504,0.00011845104934146643,5.0,0.0,9.0,0.39985665869434367,0.34533612121710744
2017-07-04,0.003859953518116486,2.4207764404708938e-05,0.0,0.0,0.0,0.39543697335541633,0.35209059866826103
2017-07-05,0.0055233695995314976,7.478611706437523e-05,1.0,0.0,1.0,0.3951335096640154,0.3613481023024401
2017-07-06,0.004755936096170503,3.0020205704991646e-05,0.0,2.0,0.0,0.39513642338209887,0.3581919145405275
2017-07-07,0.003526446977220067,1.8706422722588636e-05,0.0,0.0,0.0,0.3955673467748296,0.36069349316116983
2017-07-10,0.005116365418247969,3.148888311689653e-05,0.0,0.0,0.0,0.3967524020600205,0.366748748132783
2017-07-11,0.003345830455893247,1.8684018792157483e-05,0.0,1.0,0.0,0.3963586393665848,0.3712905735855359
2017-07-12,0.010474605239087375,0.0001476967967936035,7.0,0.0,7.0,0.4047751921286357,0.3992129489358685
2017-07-13,0.004869730371320523,3.700554326058582e-05,0.0,0.0,1.0,0.40600101533138766,0.3964153655629133
2017-07-14,0.0023190494721215173,8.238416188397737e-06,0.0,0.0,0.0,0.4061647654055053,0.39152161497932614
2017-07-17,0.0033149986604382904,1.9645298143296962e-05,0.0,0.0,1.0,0.36541436596552673,0.3887117559805563
2017-07-18,0.007404328939897543,7.122922993670366e-05,1.0,5.0,0.0,0.37320164583456206,0.41082919909650684
2017-07-19,0.0048917015386613985,3.192540654015221e-05,1.0,0.0,1.0,0.37611221886316976,0.4167288402246171
2017-07-20,0.004888858147812825,4.018311764575606e-05,1.0,1.0,2.0,0.36490072957640024,0.41800375720205907
2017-07-21,0.008458525509477881,9.455481946901659e-05,2.0,6.0,0.0,0.37387712569763626,0.4321794383064191
2017-07-24,0.0044295962405340615,2.8652681584537836e-05,1.0,1.0,0.0,0.3713702768421001,0.4313996590584378
2017-07-25,0.005449390122188089,4.660877944841818e-05,1.0,1.0,2.0,0.3601094567647956,0.4178245926796789
2017-07-26,0.0062930798986189475,5.6982763518591095e-05,1.0,1.0,2.0,0.36396351127673715,0.42126778446743135
2017-07-27,0.004725395929664279,3.289790452167436e-05,0.0,1.0,0.0,0.3601811843789205,0.4047387697162654
2017-07-28,0.006230791141459834,5.600925074335989e-05,2.0,4.0,0.0,0.3546515250995044,0.41161765981746967
2017-07-31,0.0036821547771721647,2.0397994428086186e-05,0.0,0.0,0.0,0.35443068516649,0.3873650320360923
2017-08-01,0.005932957156220226,4.451024918650939e-05,0.0,0.0,2.0,0.35479258432198857,0.3958578761559975
2017-08-02,0.004296322817992392,2.5840300102389577e-05,0.0,0.0,0.0,0.3558036240654145,0.3985650209333299
2017-08-03,0.0038220963545529834,2.4588407169159418e-05,0.0,0.0,1.0,0.35801383200489023,0.3990205882253868
2017-08-04,0.006553668926116997,5.7841412352810565e-05,0.0,0.0,4.0,0.36384212871440913,0.4086763224021172
2017-08-07,0.003784167672222712,1.8372422625824758e-05,0.0,0.0,0.0,0.36612829575293715,0.40784635586162743
2017-08-08,0.0032121645794863825,2.2387678455196833e-05,0.0,0.0,0.0,0.37019333776442853,0.409594232039106
2017-08-09,0.007257237435837844,6.687932777393905e-05,0.0,5.0,0.0,0.3685398998363952,0.42593924514904613
2017-08-10,0.007507715346749509,7.453440966457119e-05,1.0,7.0,0.0,0.3693889026695331,0.40280242842135794
2017-08-11,0.008300700419455498,9.110988231929408e-05,4.0,6.0,0.0,0.37036254254405243,0.4235722546797354
2017-08-14,0.008967641179006993,0.00010815005895565806,2.0,0.0,6.0,0.3854397892449524,0.43561742298462935
2017-08-15,0.003257871118024447,2.759649074024751e-05,1.0,0.0,1.0,0.38733614030571345,0.4340186715013495
2017-08-16,0.006720497404994001,5.775840819805909e-05,0.0,0.0,0.0,0.39737662376291477,0.4475516916305393
2017-08-17,0.006514136862085445,5.5899590994550235e-05,0.0,1.0,0.0,0.4017268334453285,0.45508217250416394
2017-08-18,0.006317049413057633,5.145188586180211e-05,0.0,4.0,0.0,0.41044962970934595,0.4655770728334285
2017-08-21,0.0038550167767490663,1.982615165914377e-05,0.0,0.0,0.0,0.41129349340788507,0.46257290247418525
2017-08-22,0.007248408286387321,6.572944104119203e-05,2.0,0.0,4.0,0.4198942570640869,0.4745238454616827
2017-08-23,0.0035006027154113107,1.9097560012502693e-05,0.0,0.0,0.0,0.4228500411383284,0.45883956217155913
2017-08-24,0.004705785220517082,5.1442449821258996e-05,1.0,0.0,1.0,0.4219246102370409,0.45756634037132055
2017-08-25,0.0033269388258258857,1.8526909602745086e-05,0.0,0.0,0.0,0.41886741863008903,0.45563494812806193
2017-08-28,0.004953468620948557,4.776822392581608e-05,1.0,0.0,1.0,0.41594925269109106,0.45264639874663737
2017-08-29,0.009670432275308774,0.00011139929523587197,1.0,7.0,0.0,0.43677290560126375,0.4793209256553999
2017-08-30,0.006296108334017964,4.7420731020016476e-05,0.0,1.0,0.0,0.4363092644983463,0.46416670927528975
2017-08-31,0.006891842188749713,6.82201136544355e-05,1.0,1.0,2.0,0.43973167943152625,0.46583051727001645
2017-09-01,0.006626425742304414,5.330583593255644e-05,0.0,0.0,1.0,0.4420921182177262,0.46248009763248776
2017-09-04,0.005297765902623325,3.484095694124956e-05,0.0,1.0,0.0,0.4490913307794931,0.47863088647630964
2017-09-05,0.0031428899010003293,1.4477053652194335e-05,0.0,0.0,0.0,0.44603852879415795,0.4857785161478089
2017-09-06,0.0032324766232395027,1.3938646107057294e-05,0.0,0.0,0.0,0.4474836027478527,0.4856708708756747
2017-09-07,0.003975976410262015,2.1854765713012454e-05,0.0,0.0,0.0,0.4407287664837583,0.4895139895060864
2017-09-08,0.0028170150550019812,2.150453494741752e-05,1.0,1.0,0.0,0.4400726870198433,0.4857769258222128
2017-09-11,0.010083391523060925,0.00013235326077552304,3.0,1.0,5.0,0.4373761423076644,0.5011031974401776
2017-09-12,0.004806354965041203,2.6657578703606996e-05,0.0,1.0,0.0,0.43564471805523547,0.4883528666181355
2017-09-13,0.0033381029685153095,2.174985953874146e-05,0.0,1.0,0.0,0.4356503246166617,0.48537083448072754
2017-09-14,0.00451687334662475,4.9674386146656885e-05,2.0,3.0,0.0,0.4311236976071427,0.4759726840677384
2017-09-15,0.004599967779202726,3.8209223860344114e-05,1.0,2.0,0.0,0.43682480304329563,0.47129977010400437
2017-09-18,0.005977632377599693,6.396040149144804e-05,1.0,3.0,0.0,0.428758935305349,0.45698842696606295
2017-09-19,0.0024622708020853984,1.7787182908207227e-05,0.0,0.0,1.0,0.4305499190670419,0.4546256349498858
2017-09-20,0.002790165922765235,1.7323017280923532e-05,1.0,0.0,1.0,0.4328419055149084,0.4517451974194855
2017-09-21,0.003969305021705665,2.9843344513395207e-05,0.0,0.0,0.0,0.4185355333757973,0.4489563184894429
2017-09-22,0.0026717081470627514,1.2798097816085706e-05,0.0,0.0,0.0,0.4194785734965649,0.43568164320669106
2017-09-25,0.00549858430770177,0.00010971094772264894,1.0,1.0,0.0,0.41266698627558096,0.40435060932828415
2017-09-26,0.0032777350043404177,3.0276731780996716e-05,1.0,1.0,0.0,0.41279399268437955,0.4117044654408038
2017-09-27,0.0048682289303299455,4.260291900785637e-05,2.0,0.0,2.0,0.41075321111114566,0.3889175160093543
2017-09-28,0.004925092828412487,5.108047857169261e-05,1.0,0.0,1.0,0.41511192284609444,0.3902837516217096
2017-09-29,0.005176787911243103,3.484562911579594e-05,0.0,0.0,0.0,0.4138058905222798,0.37776033345876936
2017-10-02,0.005634388610312793,4.526536603890387e-05,0.0,1.0,1.0,0.4070053057129677,0.3710270492314468
2017-10-03,0.003492461180098161,2.028989985009951e-05,0.0,1.0,0.0,0.40648606995058123,0.351120169659744
2017-10-04,0.005329503627747013,7.66608999420963e-05,1.0,2.0,0.0,0.3880967303291067,0.3481495643845302
2017-10-05,0.005624198720290028,6.029453514553686e-05,1.0,0.0,1.0,0.38534955611321003,0.3486868055774538
2017-10-06,0.005096574652900318,3.371440694792684e-05,0.0,0.0,2.0,0.38103473464642934,0.3427725370124854
2017-10-09,0.0028204403396435416,1.1876747065267154e-05,0.0,0.0,0.0,0.38195224329340494,0.355839385119386
2017-10-10,0.0032227490966598013,1.6761706376476796e-05,0.0,0.0,0.0,0.3751498260985401,0.29418976798965935
2017-10-11,0.0050242682663089325,4.927379898017943e-05,0.0,0.0,1.0,0.37302129773781384,0.28570603581970094
2017-10-12,0.0030435746134360848,1.5747437117170456e-05,0.0,0.0,0.0,0.3771336232451822,0.28094414258257233
2017-10-13,0.0033918237699472067,2.7779181843872387e-05,0.0,0.0,1.0,0.3704110788389977,0.2620110322151355
2017-10-16,0.002602269185215608,1.1389394507566083e-05,0.0,0.0,0.0,0.371767490342596,0.23341775804323642
2017-10-17,0.0027650511108999218,1.2851097398854979e-05,0.0,0.0,0.0,0.37818313368761014,0.23815108598055246
2017-10-18,0.0031687874714188694,1.504183719881038e-05,0.0,0.0,0.0,0.3771495477050725,0.24150658979726863
2017-10-19,0.005077634417076485,4.30657254751708e-05,0.0,1.0,0.0,0.3869570233475541,0.26856983463454737
2017-10-20,0.003981338779104922,3.122403964163712e-05,0.0,1.0,0.0,0.3807050363349428,0.2605190105593703
2017-10-23,0.0033430355623017376,2.948077663752438e-05,0.0,1.0,0.0,0.3812474159245715,0.1871686090574895
2017-10-24,0.005636972636389088,7.236340530202343e-05,2.0,1.0,1.0,0.37127489618622267,0.18137966058759036
2017-10-25,0.005612647227971694,4.345522872151257e-05,1.0,1.0,1.0,0.36730657335381073,0.18351673328837903
2017-10-26,0.008710017094918565,0.0001205855740199916,6.0,1.0,6.0,0.35510129171631244,0.17848787885556297
2017-10-27,0.006828216930852823,6.74278330619796e-05,1.0,1.0,3.0,0.34604727749985786,0.16176434187093167
2017-10-30,0.005172268552551473,5.712798386729851e-05,1.0,0.0,1.0,0.34265674747474856,0.1604599887746398
2017-10-31,0.005166142794315931,4.7159909903426544e-05,1.0,0.0,1.0,0.3385873447239222,0.1564486074290835
2017-11-01,0.004167313619059514,3.947795981604916e-05,1.0,0.0,1.0,0.32930195773729554,0.14984824594806465
2017-11-02,0.004686048569622187,3.614031856843291e-05,0.0,0.0,2.0,0.31794228988254614,0.14672020966815266
2017-11-03,0.00540282547744835,4.747218645984581e-05,1.0,2.0,0.0,0.2996338080509821,0.14572031532265264
2017-11-06,0.0036065572927085634,2.448430105882999e-05,0.0,1.0,0.0,0.28196933775539135,0.1450104602757173
2017-11-07,0.00572903487697039,4.7985607167218096e-05,0.0,0.0,0.0,0.28756131655473727,0.1521825493223669
2017-11-08,0.00408902901864511,2.836264990999918e-05,0.0,0.0,1.0,0.2766390018146494,0.1498955359323909
2017-11-09,0.007902698127876964,8.235335713150971e-05,3.0,5.0,0.0,0.2808594426056918,0.1814651174543257
2017-11-10,0.005635197405770629,4.937775728445371e-05,1.0,1.0,0.0,0.2748166696829274,0.19147468605083853
2017-11-13,0.006107712477317743,6.0172871951300143e-05,1.0,2.0,0.0,0.2858506116302746,0.21530046096803768
2017-11-14,0.003996359468425207,2.119619498298702e-05,0.0,0.0,0.0,0.27182691339761267,0.2111356066483322
2017-11-15,0.005782061611750089,5.0089582273094305e-05,0.0,3.0,0.0,0.2801894138654452,0.22942838586240638
2017-11-16,0.006253069577701466,7.466909574907044e-05,2.0,1.0,1.0,0.28012571137081127,0.22509003532431335
2017-11-17,0.006157016965036642,5.3774154687918775e-05,0.0,0.0,0.0,0.27576351982904995,0.2215365751586029
2017-11-20,0.0037231200165446466,1.9260825360887937e-05,0.0,0.0,0.0,0.28142868604176213,0.22675753874893004
2017-11-21,0.0047066209102967745,3.5331072170484674e-05,0.0,0.0,0.0,0.259023093672467,0.23976302461433088
2017-11-22,0.003892228562864805,3.017318877268228e-05,0.0,1.0,1.0,0.25358521484228863,0.2338035997934539
2017-11-23,0.0027193557844516873,9.288945501573116e-06,0.0,0.0,0.0,0.2512868603286015,0.2335055333852009
2017-11-24,0.0028770817035643653,1.3531186632889401e-05,0.0,0.0,0.0,0.24360621163769972,0.23158418895501864
2017-11-27,0.00493117793177095,3.353720179126133e-05,0.0,0.0,0.0,0.23816435446357662,0.23851389689461674
2017-11-28,0.0051329819629563475,3.333251182253127e-05,1.0,0.0,2.0,0.24217482470525742,0.24867606704481762
2017-11-29,0.005879502910435123,6.501377246697791e-05,1.0,2.0,0.0,0.2381272888426947,0.2383192301388762
2017-11-30,0.003889735245990952,2.2744190950222415e-05,0.0,1.0,0.0,0.2413280523272856,0.2282776188381123
2017-12-04,0.00837565971643902,8.846652615829151e-05,4.0,0.0,5.0,0.2470269533977966,0.24263753672085064
2017-12-05,0.0038551090790806455,3.0939515691108214e-05,0.0,1.0,0.0,0.2231075656456191,0.24651339044551068
2017-12-06,0.003596709893222688,1.943752542233149e-05,0.0,1.0,0.0,0.22557024635489076,0.26262811559202315
2017-12-07,0.004169490380428938,3.4877261418094574e-05,1.0,0.0,1.0,0.22612064441906335,0.2672638505278923
2017-12-08,0.00604975281960798,5.4681916563745996e-05,0.0,0.0,1.0,0.23125726427905738,0.27536667646368695
2017-12-11,0.004978952808262368,4.22231547424634e-05,1.0,2.0,0.0,0.2226874261248375,0.27522158601613017
2017-12-12,0.004804383066193299,3.572215966941485e-05,0.0,0.0,0.0,0.22907218909468957,0.2901167820105793
2017-12-13,0.005103964251088178,4.3225067373614676e-05,0.0,1.0,0.0,0.22890605217229415,0.2870157040817165
2017-12-14,0.006636018465498585,6.518023890434837e-05,1.0,0.0,1.0,0.22670390263003076,0.2832853764640328
2017-12-15,0.003548616159380034,2.012324143542685e-05,0.0,0.0,0.0,0.22541095428463467,0.2848025778272795
2017-12-18,0.011488598126487136,0.00019182552059307038,3.0,0.0,7.0,0.24657806709273672,0.3320967346781689
2017-12-19,0.003087262929845081,2.059818027037387e-05,1.0,0.0,1.0,0.24521986422201714,0.3279280409666683
2017-12-20,0.004523652761360165,2.968025101759866e-05,0.0,2.0,0.0,0.24617210712139173,0.32884694359227956
2017-12-21,0.005201167937886135,3.8102353629021264e-05,1.0,0.0,2.0,0.25108437259072874,0.33792916868288597
2017-12-22,0.0034796220012164604,2.7420941894078522e-05,0.0,0.0,1.0,0.2457960335009226,0.31726895503743574
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.24606563279970528,0.31240654582285554
2017-12-26,0.0,0.0,0.0,0.0,0.0,0.24834235367456262,0.28360648670888855
2017-12-27,0.0033393480241197026,2.429332772141439e-05,0.0,1.0,0.0,0.2474732147285648,0.28418930379075086
