horizon,beta,se,tstat,pval,ci90_lo,ci90_hi,ci95_lo,ci95_hi,nobs
-5,-0.20298329425550463,0.21247969532449865,-0.9553067832929112,0.3394225781632203,-0.5525123930643049,0.14654580455329566,-0.6194434970915219,0.2134769085805127,2174
-4,0.4693615241820881,0.3274456413820955,1.43340287627891,0.15174273690028076,-0.06928655589145893,1.0080096042556352,-0.17243193292681902,1.111154981290995,2175
-3,0.386035529171334,0.6044538844324019,0.6386517468306644,0.5230495098564064,-0.6082911107199671,1.380362169062635,-0.7986940843161736,1.5707651426588416,2176
-2,0.06281833591647652,0.28310735752270155,0.22188874378313994,0.8244004932892458,-0.40289326720836754,0.5285299390413206,-0.4920720848280185,0.6177087566609716,2177
-1,-0.4479030142668917,0.23450880686643685,-1.90996244555537,0.056138048827825804,-0.8336700015621803,-0.06213602697160309,-0.9075402757251079,0.011734247191324487,2177
0,0.9501216245556094,0.7959813931295108,1.1936480334296196,0.23261567625394064,-0.3592677671424358,2.2595110162536547,-0.6100019059782316,2.5102451550894505,2178
1,1.1708882289198286,0.9879031319440242,1.1852257484149493,0.23592820207171605,-0.4542124231280913,2.7959888809677484,-0.765401909690459,3.107178367530116,2177
2,0.043933353531535074,0.2584416512789186,0.16999331692135328,0.8650153924801091,-0.38120316282228606,0.46906986988535615,-0.46261228297514545,0.5504789900382155,2176
3,0.8212514805043105,0.6788917294577729,1.2096943369161965,0.22639620371172908,-0.2955254144537258,1.9380283754623469,-0.5093763092329242,2.1518792702415452,2175
4,0.9245685597600563,1.0290976278036184,0.8984264804237706,0.36895822426263425,-0.768297037976896,2.6174341574970086,-1.0924627907350355,2.941599910255148,2174
5,0.2696899177641459,0.5232669439974587,0.51539643552461,0.6062760227878123,-0.5910842051116736,1.1304640406399653,-0.7559132924708731,1.2952931279991649,2173
6,1.2851388895836722,0.877230217520753,1.464996148007486,0.14292196869916976,-0.15790481823796654,2.728182597405311,-0.4342323367570038,3.004510115924348,2172
7,-0.10185945076416536,0.2592404029220983,-0.39291503028088604,0.6943822399968378,-0.5283099135710171,0.32459101204268637,-0.6099706404914781,0.40625173896314737,2171
8,0.45736793146063476,0.4313532167124213,1.0603095415550297,0.2890037998229731,-0.2522081100312982,1.1669439729525677,-0.38808437329571094,1.3028202362169805,2170
9,1.0242024154322547,0.906233865228769,1.1301745109400714,0.2584026978628887,-0.4665522928690704,2.5149571237335797,-0.7520159604161327,2.800420791280642,2169
10,0.0505807115438542,0.2114972234695214,0.2391554400294211,0.8109850538403238,-0.29733222106350854,0.3984936441512169,-0.36395384645640777,0.46511526954411614,2168
11,-0.16045682421898413,0.21006109519294133,-0.7638578865429811,0.4449519362518817,-0.5060073258113726,0.18509367737340435,-0.5721765707971491,0.2512629223591809,2167
12,0.0953550210092729,0.23219229645527012,0.4106726298201811,0.6813125990450607,-0.28660130665964645,0.47731134867819225,-0.3597418800430565,0.5504519220616023,2166
13,0.12184367286884294,0.5124061390328374,0.23778730110225052,0.812046068467233,-0.7210644258401746,0.9647517715778604,-0.8824723596355183,1.1261597053732042,2165
14,0.9161431437636832,0.6940299999774171,1.3200339233080607,0.18682369212713923,-0.22553620619916803,2.0578224937265346,-0.4441556561920542,2.2764419437194205,2164
15,-0.02004354259009235,0.4254192151014484,-0.047114803183755175,0.9624217292053631,-0.719858151431975,0.6797710662517903,-0.8538652041889312,0.8137781190087465,2163
