horizon,beta,se,tstat,pval,ci90_lo,ci90_hi,ci95_lo,ci95_hi,nobs
-5,-0.410645124805218,0.26118163156732693,-1.5722588236430501,0.11589053828146022,-0.8402889087334708,0.018998659123034833,-0.9225611226771787,0.10127087306674276,2174
-4,0.16000551267142987,0.3530686318709084,0.4531852966477415,0.6504153190960074,-0.4207923867562145,0.7408034120990743,-0.5320090057955507,0.8520200311384103,2175
-3,0.4401257718366753,0.7760553613792255,0.5671319260709345,0.5706245535556205,-0.8364852976321506,1.7167368413055013,-1.0809427364666067,1.9611942801399573,2176
-2,0.002358953263331163,0.31983574971352813,0.0073755146679007596,0.9941152440719265,-0.5237708550154226,0.5284887615420849,-0.624519116175184,0.6292370227018462,2177
-1,-0.4955870201936744,0.2831248577649073,-1.750418610735992,0.08004610695731894,-0.961327411216947,-0.029846629170401873,-1.0505117414128926,0.05933770102554392,2177
0,0.8099382444613313,1.1202086263908586,0.7230244664967711,0.4696648528226436,-1.0328049459516313,2.6526814348742938,-1.3856706632647513,3.005547152187414,2178
1,1.463647215924985,1.2589118743069014,1.1626288112746583,0.24498013605363322,-0.6072628173098678,3.5345572491598376,-1.003820057716542,3.9311144895665118,2177
2,-0.10469235832438474,0.3737442893162513,-0.2801176133444468,0.7793872719364436,-0.7195017142496182,0.5101169976008487,-0.8372311653842373,0.6278464487354678,2176
3,0.7720572296159227,0.8841808522872147,0.8731892662216688,0.3825599244305222,-0.6824202723965453,2.2265347316283908,-0.960937240867018,2.5050517000988632,2175
4,-0.7122950302325594,0.29168735824235154,-2.441981149010721,0.014606909328408699,-1.1921207345412277,-0.23246932592389108,-1.2840022523875683,-0.14058780807755034,2174
5,0.36964928416257736,0.7096405106026794,0.520896536541641,0.6024388482681051,-0.7977093557788302,1.537007924103985,-1.0212461166186741,1.7605446849438289,2173
6,1.2892068727100268,1.1492879024365938,1.1217440555815406,0.2619712789905557,-0.6013717267981702,3.1797854722182235,-0.9633974160656973,3.541811161485751,2172
7,-0.35829703617150194,0.39974612590456077,-0.8963114660854655,0.37008643692502685,-1.0158794132845044,0.29928534094150056,-1.1417994429444411,0.4252053706014372,2171
8,0.539731778144719,0.5766658757645167,0.9359523440313992,0.3492977249253848,-0.408883587487911,1.4883471437773488,-0.5905333383537338,1.6699968946431718,2170
9,1.1700072770958159,1.176568017793233,0.9944238321982248,0.3200165703023302,-0.7654471121740523,3.105461666365684,-1.1360660377789207,3.476080591970552,2169
10,-0.08304704520704555,0.33732926669692953,-0.24618986078565908,0.8055352639859139,-0.6379536889234946,0.4718595985094035,-0.7442124079330275,0.5781183175189364,2168
11,-0.34647290273517534,0.3271906050565275,-1.0589329197741375,0.2896303305839726,-0.884701448053163,0.19175564258281236,-0.9877664886459692,0.29482068317561855,2167
12,0.037530323011399906,0.35545315047507137,0.10558444329791355,0.9159120681995262,-0.5471901095200925,0.6222507555428923,-0.65915785191974,0.7342184979425398,2166
13,0.09158037356564816,0.7124486345684092,0.1285431245455698,0.8977191728206579,-1.080397630299385,1.2635583774306813,-1.304818950188434,1.4879796973197303,2165
14,1.137238126760599,0.8890084884181005,1.2792207741280375,0.20081932233084365,-0.32518083668717623,2.5996570902083747,-0.6052185105388779,2.8796947640600763,2164
15,-0.16274263732226923,0.5913956312111227,-0.27518403710387174,0.783174850258963,-1.1355884506645662,0.8101031760200277,-1.3218780744960696,0.9963927998515313,2163
